Source,Target,Doc.1990,Doc.1992,Doc.1994,Doc.1996,Doc.1998,Doc.2000,Doc.2002,Doc.2004,Doc.2006,Doc.2008,Doc.2010,Doc.2012,Doc.2014,Doc.2016,Doc.2018
CTTN,BACILLARY DYSENTERY,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
CTTNBP2,HERPES ZOSTER,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2
CUL9,BACTERIAL INFECTION DUE TO PSEUDOMONAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CUL9,SALMONELLA INFECTION,0,0,0,0,0,0,0,3,8,10,12,13,14,17,17
CX3CL1,MALARIA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
CX3CR1,HIV INFECTION,0,0,0,0,0,0,0,0,2,4,4,4,5,5,5
CX3CR1,SALMONELLA INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
CX3CR1,RESPIRATORY SYNCYTIAL VIRUS INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3
CXCL1,HIV INFECTION,0,0,0,0,0,0,2,3,3,3,4,3,3,3,3
CXCL10,CLASSICAL DENGUE FEVERS,0,0,0,0,0,0,0,0,0,0,2,10,11,16,20
CXCL10,HUMAN FLU,0,0,0,0,0,0,0,0,0,0,3,5,8,12,13
CXCL10,HEPATITIS B,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
CXCL10,HEPATITIS C,0,0,0,0,0,0,0,0,0,6,10,31,36,41,45
CXCL10,HERPES ZOSTER,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
CXCL10,HIV INFECTION,0,0,0,0,0,0,0,4,5,5,6,10,12,13,16
CXCL10,HYDROPHOBIA,0,0,0,0,0,0,0,0,0,0,0,2,2,5,6
CXCL10,TOXOPLASMA GONDII INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4
CXCL10,MALARIA,0,0,0,0,0,0,0,0,0,0,0,3,9,11,11
CXCL10,RESPIRATORY SYNCYTIAL VIRUS INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,11,17,21
CXCL10,WEST NILE VIRAL INFECTION,0,0,0,0,0,0,0,0,0,2,2,2,6,10,11
CXCL11,CLASSICAL DENGUE FEVERS,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
CXCL11,MYCOBACTERIUM INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
CXCL12,HELICOBACTER PYLORI INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
CXCL12,HEPATITIS C,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
CXCL12,HIV INFECTION,0,0,0,0,9,17,32,36,53,59,63,69,73,75,74
CXCL12,HUMAN PAPILLOMA VIRUS INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8
CXCL12,LEISHMANIASES,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
CXCL12,MALARIA,0,0,0,0,0,0,0,2,3,3,3,3,3,3,3
CXCL13,HIV INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
CXCL2,HUMAN FLU,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
CXCL9,HUMAN FLU,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
CXCL9,HIV INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
CXCR1,HIV INFECTION,0,0,0,0,0,0,0,0,0,3,2,2,3,3,3
CXCR2,HUMAN FLU,0,0,0,0,0,0,0,0,0,0,2,2,2,2,4
CXCR2,HIV INFECTION,0,0,0,0,0,0,2,2,3,3,3,3,3,3,3
CXCR3,CLASSICAL DENGUE FEVERS,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4
CXCR3,HUMAN FLU,0,0,0,0,0,0,0,0,0,2,3,4,5,7,8
CXCR3,HEPATITIS C,0,0,0,0,0,0,0,0,0,3,4,6,8,8,8
CXCR3,HIV INFECTION,0,0,0,0,0,0,0,0,0,2,2,3,3,5,5
CXCR3,MYCOBACTERIUM INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
CXCR3,WEST NILE VIRAL INFECTION,0,0,0,0,0,0,0,0,0,0,0,2,4,5,6
CXCR4,HEPATITIS C,0,0,0,0,0,0,0,2,2,2,3,3,4,4,4
CXCR4,HIV INFECTION,0,0,0,4,23,51,86,121,144,158,186,198,219,233,257
CXCR5,HUMAN FLU,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
CXCR5,HEPATITIS B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CXCR5,HIV INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CXCR6,HIV INFECTION,0,0,0,0,2,2,2,2,2,3,3,3,3,3,3
CYB5A,GIARDIASES,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
CYBB,HUMAN FLU,0,0,0,0,0,0,0,0,0,2,3,4,4,6,6
CYBB,HIV INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
CYBB,SALMONELLA INFECTION,0,0,0,0,0,0,0,0,0,0,2,2,3,3,3
CYCLIN E,HIV INFECTION,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2
CYCS,BACTERIAL INFECTION DUE TO PSEUDOMONAS,0,0,0,37,38,40,44,49,50,56,61,63,68,74,75
CYCS,HUMAN FLU,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3
CYCSP51,BACTERIAL INFECTION DUE TO PSEUDOMONAS,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5
CYCSP53,BACTERIAL INFECTION DUE TO PSEUDOMONAS,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
CYLD,HUMAN FLU,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
CYLD,LISTERIA INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3
CYP11B1,SALMONELLA INFECTION,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2
CYP19A1,SALMONELLA INFECTION,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2
CYP27A1,BACILLARY DYSENTERY,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5
CYP27A1,BACTERIAL INFECTION DUE TO PSEUDOMONAS,0,0,0,3,3,3,3,3,4,4,5,5,6,8,8
CYP27A1,SALMONELLA INFECTION,0,0,0,0,0,0,2,2,3,6,7,10,11,13,19
CYP27A1,MALARIA,0,0,0,0,0,0,0,0,0,0,0,0,2,6,6
CYP2A6,HEPATITIS B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CYP2A7,SALMONELLA INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CYP2B6,HIV INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3
CYP2C19,HELICOBACTER PYLORI INFECTION,0,0,0,0,0,0,0,0,0,0,2,2,2,3,3
CYP2C19,HIV INFECTION,0,0,0,0,0,0,0,0,0,2,2,3,2,3,3
CYP2D6,HEPATITIS C,0,0,0,0,0,0,2,2,3,5,5,6,6,6,6
CYP3A,HIV INFECTION,0,0,0,0,0,0,2,2,3,4,4,4,5,5,5
CYP3A4,HEPATITIS C,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
CYP3A4,HIV INFECTION,0,0,0,0,0,0,3,3,3,4,5,6,8,8,8
CYP51A1,AMERICAN TRYPANOSOMIASIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CYP51A1,FUNGUS DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5
DAP,BACTERIAL INFECTION DUE TO PSEUDOMONAS,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2
DARC,HERPES,0,0,0,2,2,4,7,12,22,29,35,40,42,44,44
DARC,MALARIA,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
DARS,BACTERIAL INFECTION DUE TO PSEUDOMONAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
DBP,MALARIA,0,0,0,0,0,0,0,0,2,2,2,2,2,5,5
DCAF7,BACTERIAL INFECTION DUE TO PSEUDOMONAS,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
DCK,HIV INFECTION,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
DCLK1,HEPATITIS C,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4
DDAH1,MALARIA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
DDB1,HEPATITIS B,0,0,0,0,0,0,0,0,2,3,4,5,5,6,7
DDC,BACTERIAL INFECTION DUE TO PSEUDOMONAS,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4
DDIT4,HUMAN FLU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
DDO,CRYPTOCOCCOSES,0,0,0,0,0,0,0,2,2,2,2,2,2,3,3
DDOST,HEPATITIS C,0,0,0,0,0,0,0,0,0,0,0,0,4,6,9
DDR1,HUMAN FLU,0,0,0,0,0,0,0,0,0,0,2,2,4,4,5
DDX1,HEPATITIS C,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
DDX1,HIV INFECTION,0,0,0,0,0,0,0,0,2,2,2,4,4,4,5
DDX17,HIV INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
DDX21,CLASSICAL DENGUE FEVERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
DDX39B,MALARIA,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
DDX3X,CLASSICAL DENGUE FEVERS,0,0,0,0,0,0,0,0,0,0,0,0,2,3,7
DDX3X,HEPATITIS B,0,0,0,0,0,0,0,0,0,0,3,5,6,7,7
DDX3X,HEPATITIS C,0,0,0,0,0,0,0,0,0,6,9,15,18,21,24
DDX3X,HIV INFECTION,0,0,0,0,0,0,0,0,0,3,3,5,8,9,10
DDX3X,WEST NILE VIRAL INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
DDX46,CLASSICAL DENGUE FEVERS,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
DDX46,HEPATITIS B,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
DDX46,HEPATITIS C,0,0,0,2,4,10,19,30,32,32,35,39,40,42,45
DDX46,HIV INFECTION,0,0,0,0,0,0,0,0,0,2,2,2,3,3,4
DDX5,HEPATITIS B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
DDX5,HEPATITIS C,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
DDX5,HIV INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
DDX56,CLASSICAL DENGUE FEVERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
DDX56,CRYPTOCOCCOSES,0,0,0,0,0,0,0,0,2,2,2,3,3,3,3
DDX56,HIV INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3
DDX56,WEST NILE VIRAL INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
DDX58,CLASSICAL DENGUE FEVERS,0,0,0,0,0,0,0,0,0,0,0,3,6,8,8
DDX58,HUMAN FLU,0,0,0,0,0,0,0,0,0,2,9,15,20,31,37
DDX58,HEPATITIS B,0,0,0,0,0,0,0,0,0,0,0,0,2,8,10
DDX58,HEPATITIS C,0,0,0,0,0,0,0,0,0,5,10,28,47,57,65
DDX58,HIV INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
DDX58,MEASLES,0,0,0,0,0,0,0,0,0,0,3,9,12,16,21
DDX58,RESPIRATORY SYNCYTIAL VIRUS INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5
DDX58,WEST NILE VIRAL INFECTION,0,0,0,0,0,0,0,0,0,2,3,4,8,9,10
DDX58,ZIKA VIRUS DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
DDX6,CLASSICAL DENGUE FEVERS,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4
DDX6,HEPATITIS C,0,0,0,0,0,0,0,0,0,0,0,4,8,9,10
DDX6,HIV INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
DDX6,SALMONELLA INFECTION,0,0,0,2,2,2,2,2,2,2,3,4,4,5,8
DDX6,YERSINIA INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
DDX6,WEST NILE VIRAL INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3
DDX60,HEPATITIS B,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
DDX60L,HEPATITIS C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
DEFA1,HUMAN FLU,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
DEFA1,HIV INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
DEFA3,HEPATITIS C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
DEFA5,HIV INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3
DEFB1,BACTERIAL INFECTION DUE TO PSEUDOMONAS,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
DEFB1,HIV INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
DEFB103A,BACTERIAL INFECTION DUE TO PSEUDOMONAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
DEFB4A,BACTERIAL INFECTION DUE TO PSEUDOMONAS,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
DEFB4A,CANDIDA INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
DEFB4A,HELICOBACTER PYLORI INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
DEFB4A,HIV INFECTION,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3
DEFB4A,SALMONELLA INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
DERL2,HEPATITIS B,0,0,0,7,7,8,8,9,9,9,10,11,15,17,17
DGAT1,HEPATITIS C,0,0,0,0,0,0,0,0,0,0,0,2,6,10,11
DHCR24,HEPATITIS C,0,0,0,0,0,0,0,0,0,0,2,6,7,10,11
DHFR,BACILLARY DYSENTERY,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
DHFR,TOXOPLASMA GONDII INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7
DHFR,YERSINIA INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
DHFR,MALARIA,0,0,0,0,4,4,6,7,9,13,15,22,24,26,27
DHFR,PCP,0,10,15,19,21,32,41,49,54,58,64,65,65,66,70
DHODH,MALARIA,0,0,0,0,0,0,0,0,0,0,0,4,6,8,8
DHPS,MALARIA,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2
DHPS,PCP,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
DHRS2,SALMONELLA INFECTION,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3
DHRS9,BACTERIAL INFECTION DUE TO PSEUDOMONAS,0,0,0,5,5,5,5,7,9,10,11,12,13,14,14
DHS,MALARIA,0,0,0,0,0,0,0,0,0,0,2,4,6,7,8
DHX16,CRYPTOCOCCOSES,0,0,0,0,0,0,0,0,6,7,7,7,8,8,8
DHX58,MEASLES,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
DHX58,WEST NILE VIRAL INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,5,7,8
DHX9,HUMAN FLU,0,0,0,0,2,3,4,5,6,7,8,10,13,17,21
DHX9,HEPATITIS C,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2
DHX9,HIV INFECTION,0,0,0,0,0,0,2,2,3,3,4,6,8,8,8
DIABLO,MALARIA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
DKK1,ANTHRAX,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
DLD,BACTERIAL INFECTION DUE TO PSEUDOMONAS,0,0,0,4,7,7,7,7,7,8,8,9,11,11,12
DLL1,HUMAN FLU,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
DLL3,HEPATITIS B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
DMBT1,HIV INFECTION,0,0,0,0,0,0,0,0,2,4,5,5,5,5,5
DMBT1,SALMONELLA INFECTION,0,0,0,0,0,0,0,0,2,3,3,3,4,4,4
DNAH6,HIV INFECTION,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
DNAJB1,YELLOW FEVER,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3
DNAJB1,HUMAN FLU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
DNAJB1,HEPATITIS B,0,0,0,0,0,0,0,0,2,2,2,2,3,3,3
DNAJB1,HIV INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
DNAJC14,YELLOW FEVER,0,0,0,0,0,0,0,0,0,0,0,2,3,4,4
DNAJC3,HUMAN FLU,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3
DNAJC3,HEPATITIS C,0,0,0,0,0,2,2,3,3,3,3,4,4,4,4
DNAJC5,CLASSICAL DENGUE FEVERS,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
DNAJC5,HEPATITIS B,0,0,0,0,0,0,0,0,3,3,3,4,8,12,15
DNAJC5,SALMONELLA INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
DNAJC5,MALARIA,0,0,0,0,0,0,0,2,3,6,21,32,46,84,97
DNASE1,BACTERIAL INFECTION DUE TO PSEUDOMONAS,0,0,0,0,0,0,0,0,0,0,0,3,6,8,10
DNASE1,SALMONELLA INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6
DNLZ,HIV INFECTION,0,0,0,0,0,2,2,2,2,3,3,3,3,3,3
DNM2,HIV INFECTION,0,0,0,0,0,0,0,0,0,0,0,2,3,3,4
DNMT1,HEPATITIS B,0,0,0,0,0,0,0,0,0,0,0,2,4,5,5
DNMT3A,HEPATITIS B,0,0,0,0,0,0,0,0,0,0,0,0,4,6,6
DNTT,RESPIRATORY SYNCYTIAL VIRUS INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
DOCK3,BACTERIAL INFECTION DUE TO PSEUDOMONAS,0,0,0,2,2,3,3,5,6,9,9,9,9,10,12
DOHH,MALARIA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
DPEP1,HEPATITIS B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
DPP3,HUMAN FLU,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
DPP4,HUMAN FLU,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
DPP4,GIARDIASES,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
DPP4,HEPATITIS C,0,0,0,0,0,0,0,0,0,0,0,2,3,8,8
DPP4,HIV INFECTION,0,0,0,8,11,13,14,17,18,23,26,26,23,25,28
DPYS,BACTERIAL INFECTION DUE TO PSEUDOMONAS,0,0,0,0,0,0,0,0,8,10,10,11,11,12,12
DR1,HUMAN FLU,0,0,0,3,4,4,4,5,8,8,8,15,15,17,17
DR1,HEPATITIS B,0,0,0,0,0,3,4,4,5,5,5,5,5,8,8
DR1,HIV INFECTION,0,0,0,0,2,2,2,2,2,3,3,3,4,4,4
DRD2,CLASSICAL DENGUE FEVERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
DROSHA,GIARDIASES,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4
DROSHA,HEPATITIS C,0,0,0,0,0,0,0,0,2,2,4,4,4,4,4
DROSHA,SALMONELLA INFECTION,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3
DSPP,LEPTOSPIROSIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
DTYMK,SMALLPOX,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
DUOX1,BACTERIAL INFECTION DUE TO PSEUDOMONAS,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
DUOX1,SALMONELLA INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
DUSP1,HIV INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
DUSP1,PCP,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2
DUSP4,SALMONELLA INFECTION,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3
DUT,HIV INFECTION,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2
DUT,MALARIA,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
DYM,MALARIA,0,0,0,0,0,0,0,0,0,0,0,2,3,9,16
DYNC1H1,SALMONELLA INFECTION,0,0,0,34,38,39,45,49,51,54,59,61,69,74,82
DYNLL1,HYDROPHOBIA,0,0,0,0,0,0,2,3,6,6,8,9,10,11,11
DYNLRB1,HUMAN FLU,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
DYT10,CLASSICAL DENGUE FEVERS,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
DYT10,HUMAN FLU,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3
DYT10,HEPATITIS C,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
DYT10,HIV INFECTION,0,0,0,2,3,3,3,3,5,7,6,7,8,9,7
E2F1,HIV INFECTION,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2
EBF1,HIV INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
EBM,HUMAN FLU,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
EBP,HEPATITIS B,0,0,0,2,2,3,3,3,3,3,3,4,5,5,5
EBP,HIV INFECTION,0,0,0,0,2,2,5,6,6,6,6,6,6,6,7
ECI1,HEPATITIS C,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
EDARADD,CLASSICAL DENGUE FEVERS,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8
EDEM1,HEPATITIS B,0,0,0,0,0,0,0,0,0,0,0,3,4,5,5
EDEM1,HEPATITIS C,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3
EDN1,HIV INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
EDN1,MALARIA,0,0,0,0,0,0,0,0,0,0,0,2,3,4,4
EED,HIV INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
EEF1A1,BACTERIAL INFECTION DUE TO PSEUDOMONAS,0,0,0,0,0,0,2,2,2,2,4,6,11,13,14
EEF1A1,HIV INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
EEF1A1,SALMONELLA INFECTION,0,0,0,7,9,9,9,9,9,9,9,9,9,9,9
EEF1E1,HIV INFECTION,0,0,0,8,10,10,10,10,11,11,11,12,12,12,13
EEF2,BACTERIAL INFECTION DUE TO PSEUDOMONAS,0,0,0,0,2,2,2,2,3,5,5,6,6,8,8
EFTUD2,HEPATITIS C,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
EGF,BACTERIAL INFECTION DUE TO PSEUDOMONAS,0,0,0,5,5,5,5,6,6,8,11,15,17,19,20
EGF,HUMAN FLU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
EGF,GIARDIASES,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
EGF,HEPATITIS B,0,0,0,0,0,2,2,3,3,3,3,3,3,4,4
EGF,SALMONELLA INFECTION,0,0,0,0,0,0,0,0,0,2,2,4,4,4,4
EGF,MALARIA,0,0,4,4,5,5,5,6,6,6,6,6,6,6,6
EGFLAM,HIV INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
EGFLAM,HYDROPHOBIA,0,0,0,0,0,0,0,0,0,3,5,7,7,8,9
EGFR,BACTERIAL INFECTION DUE TO PSEUDOMONAS,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
EGFR,HUMAN FLU,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4
EGFR,HELICOBACTER PYLORI INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3
EGFR,HEPATITIS B,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
EGFR,HEPATITIS C,0,0,0,0,0,0,0,0,0,0,2,6,15,23,25
EGFR,SALMONELLA INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5
EGR1,HIV INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
EIF2A,HEPATITIS C,0,0,0,0,0,0,0,0,0,0,0,2,3,3,4
EIF2AK2,CLASSICAL DENGUE FEVERS,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3
EIF2AK2,HUMAN FLU,0,0,0,0,0,0,2,5,8,10,18,25,27,29,29
EIF2AK2,HEPATITIS B,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3
EIF2AK2,HEPATITIS C,0,0,0,0,2,5,8,9,14,17,21,29,37,39,43
EIF2AK2,HIV INFECTION,0,0,0,4,5,8,9,9,13,13,14,14,14,15,15
EIF2AK2,HYDROPHOBIA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
EIF2AK2,SALMONELLA INFECTION,0,0,0,0,0,0,0,0,2,2,2,3,4,4,4
EIF2AK2,LEISHMANIASES,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
EIF2AK2,MEASLES,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
EIF2AK2,RESPIRATORY SYNCYTIAL VIRUS INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
EIF2AK2,WEST NILE VIRAL INFECTION,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
EIF2AK4,HIV INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
EIF2S1,CLASSICAL DENGUE FEVERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
EIF2S1,HUMAN FLU,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3
EIF2S1,HEPATITIS C,0,0,0,0,0,0,0,0,0,0,4,8,8,9,8
EIF2S3,HEPATITIS C,0,0,0,0,0,0,0,2,4,4,4,4,4,4,5
EIF2S3,LEISHMANIASES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
EIF3A,HEPATITIS C,0,0,0,0,0,0,3,3,3,6,8,11,13,13,16
EIF3B,PCP,0,0,0,0,0,0,0,0,3,4,5,5,5,5,5
EIF3F,HIV INFECTION,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
EIF3L,YELLOW FEVER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
EIF4A1,HEPATITIS C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
EIF4A1,LEISHMANIASES,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
EIF4A2,HEPATITIS C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
EIF4E,CLASSICAL DENGUE FEVERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
EIF4E,GIARDIASES,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
EIF4G1,HUMAN FLU,0,0,0,0,0,0,0,2,2,2,2,4,4,5,5
EIF4G1,HEPATITIS A,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4
EIF4G1,HEPATITIS C,0,0,0,0,0,0,0,2,2,2,2,3,3,3,4
EIF5A,CLASSICAL DENGUE FEVERS,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
EIF5A,HIV INFECTION,0,0,0,0,0,0,0,0,0,0,2,3,4,4,4
EIF5A,MALARIA,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
EIF5B,SALMONELLA INFECTION,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
ELANE,BACILLARY DYSENTERY,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4
ELANE,BACTERIAL INFECTION DUE TO PSEUDOMONAS,0,0,0,0,0,0,2,4,7,8,11,13,15,16,16
ELANE,HEPATITIS B,0,0,0,0,0,0,0,0,0,2,2,3,3,3,3
