Source,Target,Doc.1990,Doc.1992,Doc.1994,Doc.1996,Doc.1998,Doc.2000,Doc.2002,Doc.2004,Doc.2006,Doc.2008,Doc.2010,Doc.2012,Doc.2014,Doc.2016,Doc.2018
CARD14,PSORIASIS,0,0,0,0,0,0,0,0,0,0,0,0,5,11,17
CARD8,CROHN'S DISEASE,0,0,0,0,0,0,0,0,0,0,0,4,2,5,5
CARD9,ARTHRITIS,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
CARS,LYME DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CARS2,LYME DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CASP1,ANKYLOSING SPONDYLARTHRITIDES,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
CASP1,ARTHRITIS,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4
CASP10,SYSTEMIC LUPUS ERYTHEMATOSUS,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
CASP14,PSORIASIS,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
CASP3,CROHN'S DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
CASP3,KAWASAKI DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4
CASP8,ARTHRITIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CASP8,BONE INFECTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CASP8,CROHN'S DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3
CASR,AGE RELATED OSTEOPOROSIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CAT,ARTHRITIS,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3
CAT,BEHCET SYNDROME,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2
CAT,CHRONIC ULCERATIVE COLITIS,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
CAT,CROHN'S DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
CAT,FIBROMYALGIA,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
CAT,SYSTEMIC LUPUS ERYTHEMATOSUS,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3
CAV1,AGE RELATED OSTEOPOROSIS,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
CAV1,PSORIASIS,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3
CAV1,SCLERODERMA,0,0,0,0,0,0,0,0,0,2,5,9,11,13,14
CBS,AGE RELATED OSTEOPOROSIS,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
CCDC183,ACTIVE RHEUMATIC FEVER,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3
CCHCR1,PSORIASIS,0,0,0,0,0,0,0,0,0,0,2,3,4,4,5
CCL11,ARTHRITIS,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2
CCL11,CHRONIC ULCERATIVE COLITIS,0,0,0,0,0,0,0,0,0,0,0,0,5,7,7
CCL11,CROHN'S DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
CCL13,SCLERODERMA,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
CCL16,CHRONIC ULCERATIVE COLITIS,0,0,0,0,0,0,0,0,0,0,2,3,4,6,6
CCL17,ALLERGIC ANGIITIDES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CCL17,ARTHRITIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CCL17,KAWASAKI DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
CCL18,SCLERODERMA,0,0,0,0,0,0,0,0,0,0,2,2,4,5,5
CCL19,ANKYLOSING SPONDYLARTHRITIDES,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
CCL2,AGE RELATED OSTEOPOROSIS,0,0,0,0,0,0,2,2,6,7,9,10,9,9,10
CCL2,ANGIITIDES,0,0,0,0,0,0,0,2,4,4,5,4,5,5,5
CCL2,ARTHRITIS,0,0,0,0,2,7,15,36,69,94,125,137,170,175,180
CCL2,BEHCET SYNDROME,0,0,0,0,0,0,0,0,0,0,2,4,3,3,3
CCL2,CROHN'S DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
CCL2,KAWASAKI DISEASE,0,0,0,0,0,2,2,2,2,3,3,3,4,5,5
CCL2,LYME DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3
CCL2,PSORIASIS,0,0,0,0,0,0,0,0,2,3,5,3,7,7,9
CCL2,SARCOIDOSIS,0,0,0,0,3,4,4,4,4,5,5,5,6,7,7
CCL2,SCLERODERMA,0,0,0,0,0,0,3,6,9,13,17,25,29,36,36
CCL2,SYSTEMIC LUPUS ERYTHEMATOSUS,0,0,0,0,0,0,0,0,0,0,5,9,9,10,15
CCL20,ARTHRITIS,0,0,0,0,0,0,0,0,0,0,0,3,6,8,9
CCL20,CHRONIC ULCERATIVE COLITIS,0,0,0,0,0,0,0,0,0,0,0,5,4,6,6
CCL20,PSORIASIS,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5
CCL21,ANKYLOSING SPONDYLARTHRITIDES,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
CCL21,CHRONIC ULCERATIVE COLITIS,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
CCL25,CHRONIC ULCERATIVE COLITIS,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
CCL25,CROHN'S DISEASE,0,0,0,0,0,0,0,0,0,3,5,10,12,13,13
CCL26,ALLERGIC ANGIITIDES,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
CCL3,ARTHRITIS,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2
CCL3,CHRONIC ULCERATIVE COLITIS,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
CCL3,SCLERODERMA,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
CCL3L1,KAWASAKI DISEASE,0,0,0,0,0,0,0,0,0,0,2,3,2,2,2
CCL3L1,SYSTEMIC LUPUS ERYTHEMATOSUS,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
CCL5,AORTIC ARCH SYNDROME,0,0,0,0,0,0,0,0,0,0,2,3,3,4,5
CCL5,ARTHRITIS,0,0,0,0,2,3,3,3,6,14,37,47,59,62,63
CCL5,CROHN'S DISEASE,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2
CCL5,KAWASAKI DISEASE,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2
CCL5,PSORIASIS,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3
CCL5,SARCOIDOSIS,0,0,0,0,0,2,2,3,2,2,2,3,3,3,3
CCL5,SCLERODERMA,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2
CCL7,CHRONIC ULCERATIVE COLITIS,0,0,0,0,0,0,0,0,6,6,7,8,10,11,14
CCND1,CHRONIC ULCERATIVE COLITIS,0,0,0,0,0,0,0,0,0,0,2,2,3,3,3
CCR1,ARTHRITIS,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4
CCR1,PSORIASIS,0,0,0,0,0,0,0,0,0,0,2,3,5,10,12
CCR10,PSORIASIS,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
CCR2,ARTHRITIS,0,0,0,0,0,0,0,0,4,11,24,38,49,50,54
CCR2,CROHN'S DISEASE,0,0,0,0,0,0,0,0,0,7,19,31,47,51,51
CCR2,PSORIASIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CCR2,SCLERODERMA,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2
CCR4,GRANULOMATOSIS WITH POLYANGIITIS,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
CCR4,PSORIASIS,0,0,0,0,0,0,0,0,4,5,5,5,8,9,10
CCR5,ARTHRITIS,0,0,0,0,0,0,0,0,0,2,7,11,11,11,11
CCR5,GRANULOMATOSIS WITH POLYANGIITIS,0,0,0,0,0,0,0,4,4,4,4,5,4,4,4
CCR5,KAWASAKI DISEASE,0,0,0,0,0,0,0,0,0,0,2,3,2,2,2
CCR5,PSORIASIS,0,0,0,0,0,0,0,0,2,6,7,6,7,7,7
CCR5,SARCOIDOSIS,0,0,0,0,0,0,0,0,3,6,9,8,12,12,12
CCR5,SYSTEMIC LUPUS ERYTHEMATOSUS,0,0,0,0,0,0,0,0,0,2,3,2,6,6,6
CCR6,ARTHRITIS,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
CCR6,CHRONIC ULCERATIVE COLITIS,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
CCR6,PSORIASIS,0,0,0,0,0,0,0,4,2,4,5,7,6,12,17
CCR6,SYSTEMIC LUPUS ERYTHEMATOSUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CCR7,ANKYLOSING SPONDYLARTHRITIDES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CCR7,CROHN'S DISEASE,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
CCR9,CHRONIC ULCERATIVE COLITIS,0,0,0,0,0,0,0,0,0,0,0,0,2,5,6
CCR9,CROHN'S DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
CCR9,PSORIASIS,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
CCT4,CHRONIC ULCERATIVE COLITIS,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
CD109,PSORIASIS,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4
CD109,SCLERODERMA,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4
CD14,ARTHRITIS,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
CD14,CHRONIC ULCERATIVE COLITIS,0,0,0,0,0,0,0,0,0,0,3,8,8,8,8
CD14,CROHN'S DISEASE,0,0,0,0,0,0,0,2,3,3,3,4,5,5,6
CD14,LYME DISEASE,0,0,0,0,0,0,0,0,2,3,4,5,5,5,5
CD14,SARCOIDOSIS,0,0,0,0,0,0,0,0,0,2,3,5,4,4,4
CD14,SCLERODERMA,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3
CD14,SYSTEMIC LUPUS ERYTHEMATOSUS,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3
CD163,ANKYLOSING SPONDYLARTHRITIDES,0,0,0,0,0,0,0,0,3,3,3,2,3,3,3
CD163,PSORIASIS,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
CD163,SCLERODERMA,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
CD180,SYSTEMIC LUPUS ERYTHEMATOSUS,0,0,0,0,0,0,0,0,3,3,3,4,5,5,5
CD19,ARTHRITIS,0,0,0,0,0,0,0,0,0,0,0,0,9,10,11
CD19,PSORIASIS,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
CD19,SCLERODERMA,0,0,0,0,0,0,0,0,3,3,4,4,4,7,8
CD19,SYSTEMIC LUPUS ERYTHEMATOSUS,0,0,0,0,0,0,2,2,4,4,4,5,7,8,9
CD1A,PSORIASIS,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
CD1C,SYSTEMIC LUPUS ERYTHEMATOSUS,0,0,0,0,0,0,0,0,2,3,4,5,5,6,6
CD1D,ARTHRITIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CD2,KAWASAKI DISEASE,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
CD2,PSORIASIS,0,0,0,0,0,0,0,0,5,5,10,12,13,13,13
CD200,SYSTEMIC LUPUS ERYTHEMATOSUS,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
CD200R1,ARTHRITIS,0,0,0,0,0,0,0,0,0,0,2,3,2,2,2
CD200R1,SYSTEMIC LUPUS ERYTHEMATOSUS,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
CD209,KAWASAKI DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
CD22,ARTHRITIS,0,0,0,0,0,0,0,0,2,4,4,6,6,6,6
CD22,SYSTEMIC LUPUS ERYTHEMATOSUS,0,0,0,0,0,0,0,0,0,0,4,5,8,13,15
CD226,SCLERODERMA,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3
CD24,SYSTEMIC LUPUS ERYTHEMATOSUS,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3
CD247,SCLERODERMA,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
CD247,SYSTEMIC LUPUS ERYTHEMATOSUS,0,0,0,0,0,0,0,0,2,5,6,7,7,8,8
CD248,GRANULOMATOSIS WITH POLYANGIITIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CD27,SYSTEMIC LUPUS ERYTHEMATOSUS,0,0,0,2,2,2,2,2,2,3,3,6,4,5,5
CD274,ARTHRITIS,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
CD274,CROHN'S DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
CD274,PSORIASIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
CD274,SARCOIDOSIS,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
CD274,SYSTEMIC LUPUS ERYTHEMATOSUS,0,0,0,0,0,0,0,0,0,0,0,5,3,7,7
CD276,SYSTEMIC LUPUS ERYTHEMATOSUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CD28,ARTHRITIS,0,0,0,0,0,2,2,3,8,9,10,10,16,18,19
CD28,BEHCET SYNDROME,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
CD28,GRANULOMATOSIS WITH POLYANGIITIS,0,0,0,0,0,0,0,0,0,2,2,4,2,2,2
CD28,PSORIASIS,0,0,0,0,0,0,0,0,0,0,2,2,3,3,3
CD28,SCLERODERMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CD28,SYSTEMIC LUPUS ERYTHEMATOSUS,0,0,0,0,0,0,0,2,2,3,3,6,4,4,4
CD34,AGE RELATED OSTEOPOROSIS,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3
CD38,ARTHRITIS,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
CD4,ARTHRITIS,0,2,2,3,3,11,7,17,11,11,14,22,14,14,14
CD4,PSORIASIS,0,2,2,2,2,2,2,3,3,3,3,4,3,4,4
CD4,SARCOIDOSIS,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
CD40,AGE RELATED OSTEOPOROSIS,0,0,0,0,0,0,0,0,2,2,2,3,3,3,3
CD40,ARTHRITIS,0,0,0,0,0,0,3,5,5,6,6,7,7,9,12
CD40,CROHN'S DISEASE,0,0,0,0,0,0,0,0,0,0,2,10,7,11,12
CD40,KAWASAKI DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4
CD40,SCLERODERMA,0,0,0,0,0,0,0,0,0,2,2,2,7,11,12
CD40,SYSTEMIC LUPUS ERYTHEMATOSUS,0,0,0,0,0,2,2,4,3,3,4,7,9,15,16
CD40LG,ANGIITIDES,0,0,0,0,0,0,0,0,2,2,2,2,3,3,5
CD40LG,ANKYLOSING SPONDYLARTHRITIDES,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3
CD40LG,ARTHRITIS,0,0,0,0,0,0,2,2,2,3,3,7,6,6,12
CD40LG,CROHN'S DISEASE,0,0,0,0,0,0,0,0,0,3,6,8,8,8,9
CD40LG,KAWASAKI DISEASE,0,0,0,0,0,0,0,0,0,0,0,2,2,4,4
CD40LG,PSORIASIS,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
CD40LG,SCLERODERMA,0,0,0,0,0,0,0,2,3,3,3,4,8,14,17
CD40LG,SYSTEMIC LUPUS ERYTHEMATOSUS,0,0,0,0,0,4,8,14,20,30,38,51,51,56,63
CD44,AGE RELATED OSTEOPOROSIS,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
CD44,ARTHRITIS,0,0,0,2,2,2,2,4,5,6,6,6,9,13,16
CD44,CHRONIC ULCERATIVE COLITIS,0,0,0,0,2,2,2,2,2,3,3,4,3,3,3
CD44,SYSTEMIC LUPUS ERYTHEMATOSUS,0,0,2,2,2,2,2,2,2,2,2,3,4,7,7
CD5,SYSTEMIC LUPUS ERYTHEMATOSUS,0,0,0,0,0,0,0,0,0,0,3,4,5,5,5
CD55,ARTHRITIS,0,0,0,0,0,0,0,0,0,0,3,3,3,4,5
CD6,PSORIASIS,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
CD68,ARTHRITIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CD69,ARTHRITIS,0,0,0,0,0,0,0,0,0,2,3,5,7,8,8
CD69,CROHN'S DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
CD69,PSORIASIS,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
CD69,SCLERODERMA,0,0,0,0,0,0,0,0,0,0,2,3,2,2,2
CD69,SYSTEMIC LUPUS ERYTHEMATOSUS,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
CD70,SYSTEMIC LUPUS ERYTHEMATOSUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CD72,SYSTEMIC LUPUS ERYTHEMATOSUS,0,0,0,0,0,0,0,0,0,0,0,2,2,3,4
CD74,SYSTEMIC LUPUS ERYTHEMATOSUS,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6
CD79A,ANGIITIDES,3,3,3,3,3,5,4,6,4,4,5,10,9,16,20
CD79A,ANKYLOSING SPONDYLARTHRITIDES,11,12,16,16,18,18,18,19,18,18,18,20,19,19,19
CD79A,ANTI PHOSPHOLIPID ANTIBODY SYNDROME,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3
CD79A,ARTHRITIS,0,0,0,2,3,6,3,7,5,5,5,11,10,10,10
CD79A,CHRONIC ULCERATIVE COLITIS,2,2,2,4,4,4,5,8,5,5,5,8,5,6,7
CD79A,CROHN'S DISEASE,2,2,2,2,3,3,3,5,3,5,5,9,6,8,8
CD79A,HENOCH-SCHONLEIN PURPURA,6,6,6,9,11,16,13,17,15,18,19,26,24,26,26
CD79A,KAWASAKI DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
CD79A,PSORIASIS,2,2,2,2,2,3,2,3,2,2,2,3,4,4,4
CD79A,SARCOIDOSIS,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2
CD79A,SCLERODERMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CD79A,SJOGREN'S SYNDROME,2,2,3,4,4,4,6,5,6,6,6,6,7,7,7
CD79A,SYSTEMIC LUPUS ERYTHEMATOSUS,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3
CD80,ARTHRITIS,0,0,0,0,0,0,0,0,2,4,4,9,7,9,10
CD80,CROHN'S DISEASE,0,0,0,0,0,0,0,2,3,3,3,4,3,3,3
CD80,PSORIASIS,0,0,0,0,0,0,0,0,0,0,0,11,5,6,7
CD80,SARCOIDOSIS,0,0,0,0,0,4,3,4,3,3,3,4,3,3,3
CD83,ANGIITIDES,0,0,0,0,0,0,0,2,6,14,19,29,53,73,85
CD86,ARTHRITIS,0,0,0,0,0,0,0,0,0,2,3,6,8,9,10
CD86,SARCOIDOSIS,0,0,0,0,0,2,2,2,2,2,2,3,3,3,3
CD8A,KAWASAKI DISEASE,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2
CD8A,SARCOIDOSIS,0,0,3,3,3,3,5,6,6,6,9,12,9,12,13
CD97,ARTHRITIS,0,0,0,0,0,0,0,0,2,2,4,5,5,5,5
CDH1,AGE RELATED OSTEOPOROSIS,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
CDH1,CHRONIC ULCERATIVE COLITIS,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
CDH11,ARTHRITIS,0,0,0,0,0,0,0,0,0,0,7,12,21,29,31
CDK5,SCLERODERMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CDK5R1,ARTHRITIS,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2
CDK5R2,LYME DISEASE,0,2,4,5,6,8,6,12,8,8,8,14,8,8,8
CDK9,AORTIC ARCH SYNDROME,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
CDK9,SARCOIDOSIS,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
CDKN1A,ARTHRITIS,0,0,0,0,0,0,0,0,0,2,3,4,5,6,6
CDKN1A,CHRONIC ULCERATIVE COLITIS,0,0,0,0,0,0,0,3,2,3,3,5,4,5,5
CDKN1A,SYSTEMIC LUPUS ERYTHEMATOSUS,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
CDKN2A,PSORIASIS,0,0,0,0,0,0,0,0,0,2,3,3,3,5,6
CDR1,SYSTEMIC LUPUS ERYTHEMATOSUS,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3
CDR3,PSORIASIS,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
CDR3,SYSTEMIC LUPUS ERYTHEMATOSUS,0,0,0,0,0,0,0,0,0,2,2,7,2,5,6
CDSN,PSORIASIS,0,0,0,0,0,2,5,12,12,14,15,17,18,19,20
CDX2,AGE RELATED OSTEOPOROSIS,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
CEACAM1,AGE RELATED OSTEOPOROSIS,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
CEACAM5,BONE PAGET DISEASE,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3
CEACAM5,CHRONIC ULCERATIVE COLITIS,5,6,6,6,6,6,6,6,6,7,9,10,10,12,12
CEACAM5,CROHN'S DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
CEACAM6,CROHN'S DISEASE,0,0,0,0,0,0,0,0,0,0,0,3,4,5,6
CEBPZ,SCLERODERMA,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2
CEL,ARTHRITIS,0,0,0,0,0,0,0,0,0,0,3,6,8,12,12
CENPA,SCLERODERMA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
CFH,ANTI PHOSPHOLIPID ANTIBODY SYNDROME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
CFH,LYME DISEASE,0,0,0,0,0,0,2,3,8,13,15,17,19,19,23
CFH,SYSTEMIC LUPUS ERYTHEMATOSUS,0,0,0,0,0,0,0,0,0,0,0,3,5,8,8
CFI,SYSTEMIC LUPUS ERYTHEMATOSUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CFP,ARTHRITIS,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4
CFP,SYSTEMIC LUPUS ERYTHEMATOSUS,3,3,3,3,3,4,3,4,3,3,3,7,3,3,3
CHGA,CHRONIC ULCERATIVE COLITIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CHI3L1,ARTHRITIS,0,0,0,0,4,6,7,7,12,16,19,20,21,22,23
CHI3L1,PSORIASIS,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
CHI3L1,SARCOIDOSIS,0,0,0,0,0,0,0,0,0,0,4,3,4,4,5
CHI3L1,SYSTEMIC LUPUS ERYTHEMATOSUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CHI3L2,ARTHRITIS,0,0,0,0,0,0,0,0,0,2,2,2,3,3,3
CHUK,CROHN'S DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CIC,SYSTEMIC LUPUS ERYTHEMATOSUS,0,0,0,0,0,0,0,0,2,3,4,5,4,4,4
CIMT,BEHCET SYNDROME,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
CIMT,KAWASAKI DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
CIMT,PSORIASIS,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3
CIMT,SYSTEMIC LUPUS ERYTHEMATOSUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CISH,CROHN'S DISEASE,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2
CIT,ARTHRITIS,0,0,0,0,0,0,0,0,2,2,4,4,5,8,9
CKAP4,PSORIASIS,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5
CKLF,PSORIASIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CLCN7,AGE RELATED OSTEOPOROSIS,0,0,0,0,0,0,0,0,2,2,2,3,3,4,5
CLDN1,CHRONIC ULCERATIVE COLITIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CLDN11,LYME DISEASE,0,2,8,11,15,17,17,19,17,21,22,27,26,26,28
CLDN2,CHRONIC ULCERATIVE COLITIS,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
CLDN2,CROHN'S DISEASE,0,0,0,0,0,0,0,0,0,0,0,2,3,5,6
CLEC12A,ARTHRITIS,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
CLEC16A,PSORIASIS,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
CLEC16A,SYSTEMIC LUPUS ERYTHEMATOSUS,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
CLEC4C,SYSTEMIC LUPUS ERYTHEMATOSUS,0,0,0,0,0,0,0,0,0,2,2,3,2,4,5
CLEC5A,ARTHRITIS,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3
CLEC7A,ARTHRITIS,0,0,0,0,0,0,0,0,2,2,2,3,3,3,4
CLEC7A,CHRONIC ULCERATIVE COLITIS,0,0,0,0,0,0,0,0,0,0,0,0,2,5,6
CLEC7A,PSORIASIS,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
CLU,SYSTEMIC LUPUS ERYTHEMATOSUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CNOT3,AGE RELATED OSTEOPOROSIS,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3
CNR1,AGE RELATED OSTEOPOROSIS,0,0,0,0,0,0,0,0,0,2,3,7,6,6,7
CNR1,AORTIC ARCH SYNDROME,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
CNR1,ARTHRITIS,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4
CNR1,CHRONIC ULCERATIVE COLITIS,0,0,0,0,0,0,0,0,0,0,2,3,2,2,2
CNR2,AGE RELATED OSTEOPOROSIS,0,0,0,0,0,0,0,0,2,4,4,4,5,6,6
CNR2,CROHN'S DISEASE,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3
CNTNAP3,CROHN'S DISEASE,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
COL1A1,AGE RELATED OSTEOPOROSIS,0,0,0,0,0,0,0,0,0,0,2,4,3,5,7
COL1A1,SCLERODERMA,0,0,0,0,0,2,2,2,2,2,2,4,2,2,2
COL1A2,AGE RELATED OSTEOPOROSIS,0,2,3,3,3,2,3,2,3,3,4,3,5,5,5
COL1A2,SCLERODERMA,0,0,0,0,0,0,0,0,2,2,2,3,3,6,6
COL2A1,ARTHRITIS,0,0,0,2,2,2,3,3,5,7,7,7,7,8,8
COL2A1,ASEPTIC NECROSIS OF BONE,0,0,0,0,0,0,0,0,0,0,2,3,3,3,4
COMP,ARTHRITIS,0,0,0,0,4,5,6,9,11,16,20,22,25,26,27
COMP,SCLERODERMA,0,0,0,0,0,0,0,0,0,3,4,7,8,8,9
COMP,SYSTEMIC LUPUS ERYTHEMATOSUS,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
COMT,FIBROMYALGIA,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4
COMT,PSORIASIS,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
CORT,ARTHRITIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CP,AGE RELATED OSTEOPOROSIS,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
