Id,Label,Class,Size,dis_class
FKBP5,FKBP5,GENE,1,PSYCHIATRIC
FLVCR1,FLVCR1,GENE,1,PSYCHIATRIC
FMR1,FMR1,GENE,1,PSYCHIATRIC
FN1,FN1,GENE,1,PSYCHIATRIC
FOLH1,FOLH1,GENE,1,PSYCHIATRIC
FOLH1B,FOLH1B,GENE,1,PSYCHIATRIC
FOLR2,FOLR2,GENE,1,PSYCHIATRIC
FOS,FOS,GENE,1,PSYCHIATRIC
FOSB,FOSB,GENE,1,PSYCHIATRIC
FOXA2,FOXA2,GENE,1,PSYCHIATRIC
FOXG1,FOXG1,GENE,1,PSYCHIATRIC
FOXO3,FOXO3,GENE,1,PSYCHIATRIC
FOXP1,FOXP1,GENE,1,PSYCHIATRIC
FOXP2,FOXP2,GENE,1,PSYCHIATRIC
FPR2,FPR2,GENE,1,PSYCHIATRIC
FRMD6,FRMD6,GENE,1,PSYCHIATRIC
FST,FST,GENE,1,PSYCHIATRIC
FTMT,FTMT,GENE,1,PSYCHIATRIC
FURIN,FURIN,GENE,1,PSYCHIATRIC
FUS,FUS,GENE,1,PSYCHIATRIC
FXYD6,FXYD6,GENE,1,PSYCHIATRIC
FYN,FYN,GENE,1,PSYCHIATRIC
FZD3,FZD3,GENE,1,PSYCHIATRIC
GAB2,GAB2,GENE,1,PSYCHIATRIC
GABRA3,GABRA3,GENE,1,PSYCHIATRIC
GABRA4,GABRA4,GENE,1,PSYCHIATRIC
GABRA6,GABRA6,GENE,1,PSYCHIATRIC
GABRB2,GABRB2,GENE,1,PSYCHIATRIC
GABRB3,GABRB3,GENE,1,PSYCHIATRIC
GABRD,GABRD,GENE,1,PSYCHIATRIC
GAD1,GAD1,GENE,1,PSYCHIATRIC
GAD2,GAD2,GENE,1,PSYCHIATRIC
GAK,GAK,GENE,1,PSYCHIATRIC
GAL3ST1,GAL3ST1,GENE,1,PSYCHIATRIC
GALP,GALP,GENE,1,PSYCHIATRIC
GALR1,GALR1,GENE,1,PSYCHIATRIC
GALR2,GALR2,GENE,1,PSYCHIATRIC
GALR3,GALR3,GENE,1,PSYCHIATRIC
GAP43,GAP43,GENE,1,PSYCHIATRIC
GAPDH,GAPDH,GENE,1,PSYCHIATRIC
GBA,GBA,GENE,1,PSYCHIATRIC
GBP1,GBP1,GENE,1,PSYCHIATRIC
GCG,GCG,GENE,1,PSYCHIATRIC
GCH1,GCH1,GENE,1,PSYCHIATRIC
GDF11,GDF11,GENE,1,PSYCHIATRIC
GDF15,GDF15,GENE,1,PSYCHIATRIC
GDF2,GDF2,GENE,1,PSYCHIATRIC
GDF5,GDF5,GENE,1,PSYCHIATRIC
GDNF,GDNF,GENE,1,PSYCHIATRIC
GEM,GEM,GENE,1,PSYCHIATRIC
GET4,GET4,GENE,1,PSYCHIATRIC
GFAP,GFAP,GENE,1,PSYCHIATRIC
GGA3,GGA3,GENE,1,PSYCHIATRIC
GH1,GH1,GENE,1,PSYCHIATRIC
GHRH,GHRH,GENE,1,PSYCHIATRIC
GIF,GIF,GENE,1,PSYCHIATRIC
GIGYF2,GIGYF2,GENE,1,PSYCHIATRIC
GIP,GIP,GENE,1,PSYCHIATRIC
GIT1,GIT1,GENE,1,PSYCHIATRIC
GJA1,GJA1,GENE,1,PSYCHIATRIC
GJD2,GJD2,GENE,1,PSYCHIATRIC
GLA,GLA,GENE,1,PSYCHIATRIC
GLB1,GLB1,GENE,1,PSYCHIATRIC
GLO1,GLO1,GENE,1,PSYCHIATRIC
GLP1R,GLP1R,GENE,1,PSYCHIATRIC
GLRX,GLRX,GENE,1,PSYCHIATRIC
GLS,GLS,GENE,1,PSYCHIATRIC
GLS2,GLS2,GENE,1,PSYCHIATRIC
GLT8D1,GLT8D1,GENE,1,PSYCHIATRIC
GLUL,GLUL,GENE,1,PSYCHIATRIC
GM2A,GM2A,GENE,1,PSYCHIATRIC
GMCL1,GMCL1,GENE,1,PSYCHIATRIC
GNB1L,GNB1L,GENE,1,PSYCHIATRIC
GNB3,GNB3,GENE,1,PSYCHIATRIC
GOPC,GOPC,GENE,1,PSYCHIATRIC
GPC4,GPC4,GENE,1,PSYCHIATRIC
GPER1,GPER1,GENE,1,PSYCHIATRIC
GPHN,GPHN,GENE,1,PSYCHIATRIC
GPI,GPI,GENE,1,PSYCHIATRIC
GPM6A,GPM6A,GENE,1,PSYCHIATRIC
GPR158,GPR158,GENE,1,PSYCHIATRIC
GPR3,GPR3,GENE,1,PSYCHIATRIC
GPR37,GPR37,GENE,1,PSYCHIATRIC
GPR39,GPR39,GENE,1,PSYCHIATRIC
GPR50,GPR50,GENE,1,PSYCHIATRIC
GPR52,GPR52,GENE,1,PSYCHIATRIC
GPR6,GPR6,GENE,1,PSYCHIATRIC
GPR85,GPR85,GENE,1,PSYCHIATRIC
GPX1,GPX1,GENE,1,PSYCHIATRIC
GPX4,GPX4,GENE,1,PSYCHIATRIC
GRIA1,GRIA1,GENE,1,PSYCHIATRIC
GRIA2,GRIA2,GENE,1,PSYCHIATRIC
GRIA4,GRIA4,GENE,1,PSYCHIATRIC
GRID1,GRID1,GENE,1,PSYCHIATRIC
GRIK1,GRIK1,GENE,1,PSYCHIATRIC
GRIK2,GRIK2,GENE,1,PSYCHIATRIC
GRIK3,GRIK3,GENE,1,PSYCHIATRIC
GRIK4,GRIK4,GENE,1,PSYCHIATRIC
GRIN1,GRIN1,GENE,1,PSYCHIATRIC
GRIN2A,GRIN2A,GENE,1,PSYCHIATRIC
GRIN2B,GRIN2B,GENE,1,PSYCHIATRIC
GRIN2C,GRIN2C,GENE,1,PSYCHIATRIC
GRIN2D,GRIN2D,GENE,1,PSYCHIATRIC
GRIN3A,GRIN3A,GENE,1,PSYCHIATRIC
GRIN3B,GRIN3B,GENE,1,PSYCHIATRIC
GRIP1,GRIP1,GENE,1,PSYCHIATRIC
GRK5,GRK5,GENE,1,PSYCHIATRIC
GRM1,GRM1,GENE,1,PSYCHIATRIC
GRM2,GRM2,GENE,1,PSYCHIATRIC
GRM3,GRM3,GENE,1,PSYCHIATRIC
GRM4,GRM4,GENE,1,PSYCHIATRIC
GRM5,GRM5,GENE,1,PSYCHIATRIC
GRM7,GRM7,GENE,1,PSYCHIATRIC
GRM8,GRM8,GENE,1,PSYCHIATRIC
GRN,GRN,GENE,1,PSYCHIATRIC
GRPR,GRPR,GENE,1,PSYCHIATRIC
GSAP,GSAP,GENE,1,PSYCHIATRIC
GSK-3,GSK-3,GENE,1,PSYCHIATRIC
GSK3B,GSK3B,GENE,1,PSYCHIATRIC
GSN,GSN,GENE,1,PSYCHIATRIC
GSR,GSR,GENE,1,PSYCHIATRIC
GSTK1,GSTK1,GENE,1,PSYCHIATRIC
GSTM1,GSTM1,GENE,1,PSYCHIATRIC
GSTO1,GSTO1,GENE,1,PSYCHIATRIC
GSTP1,GSTP1,GENE,1,PSYCHIATRIC
GSTT1,GSTT1,GENE,1,PSYCHIATRIC
GSTZ1,GSTZ1,GENE,1,PSYCHIATRIC
GTF2I,GTF2I,GENE,1,PSYCHIATRIC
GTS,GTS,GENE,1,PSYCHIATRIC
GULP1,GULP1,GENE,1,PSYCHIATRIC
H2AFZ,H2AFZ,GENE,1,PSYCHIATRIC
HAP1,HAP1,GENE,1,PSYCHIATRIC
HBEGF,HBEGF,GENE,1,PSYCHIATRIC
HCAR2,HCAR2,GENE,1,PSYCHIATRIC
HCG9,HCG9,GENE,1,PSYCHIATRIC
HCN1,HCN1,GENE,1,PSYCHIATRIC
HCN4,HCN4,GENE,1,PSYCHIATRIC
HCRT,HCRT,GENE,1,PSYCHIATRIC
HCRTR1,HCRTR1,GENE,1,PSYCHIATRIC
HDAC,HDAC,GENE,1,PSYCHIATRIC
HDAC2,HDAC2,GENE,1,PSYCHIATRIC
HDAC3,HDAC3,GENE,1,PSYCHIATRIC
HDAC4,HDAC4,GENE,1,PSYCHIATRIC
HDAC5,HDAC5,GENE,1,PSYCHIATRIC
HDAC6,HDAC6,GENE,1,PSYCHIATRIC
HDC,HDC,GENE,1,PSYCHIATRIC
HEPACAM,HEPACAM,GENE,1,PSYCHIATRIC
HERPUD1,HERPUD1,GENE,1,PSYCHIATRIC
HES4,HES4,GENE,1,PSYCHIATRIC
HFE,HFE,GENE,1,PSYCHIATRIC
HGF,HGF,GENE,1,PSYCHIATRIC
HHEX,HHEX,GENE,1,PSYCHIATRIC
HIF1A,HIF1A,GENE,1,PSYCHIATRIC
HIF3A,HIF3A,GENE,1,PSYCHIATRIC
HINT1,HINT1,GENE,1,PSYCHIATRIC
HIP1,HIP1,GENE,1,PSYCHIATRIC
HIP1R,HIP1R,GENE,1,PSYCHIATRIC
HISTONE H1,HISTONE H1,GENE,1,PSYCHIATRIC
HISTONE H3,HISTONE H3,GENE,1,PSYCHIATRIC
HIVEP2,HIVEP2,GENE,1,PSYCHIATRIC
HLA-B,HLA-B,GENE,1,PSYCHIATRIC
HLA-C,HLA-C,GENE,1,PSYCHIATRIC
HLA-DRB1,HLA-DRB1,GENE,1,PSYCHIATRIC
HLA-DRB4,HLA-DRB4,GENE,1,PSYCHIATRIC
HLA-E,HLA-E,GENE,1,PSYCHIATRIC
HMGA1,HMGA1,GENE,1,PSYCHIATRIC
HMGB1,HMGB1,GENE,1,PSYCHIATRIC
HMGCR,HMGCR,GENE,1,PSYCHIATRIC
HMOX1,HMOX1,GENE,1,PSYCHIATRIC
HOMER1,HOMER1,GENE,1,PSYCHIATRIC
HOTAIR,HOTAIR,GENE,1,PSYCHIATRIC
HOXA1,HOXA1,GENE,1,PSYCHIATRIC
HOXB1,HOXB1,GENE,1,PSYCHIATRIC
HOXD13,HOXD13,GENE,1,PSYCHIATRIC
HP,HP,GENE,1,PSYCHIATRIC
HPGDS,HPGDS,GENE,1,PSYCHIATRIC
HPSE,HPSE,GENE,1,PSYCHIATRIC
HRH2,HRH2,GENE,1,PSYCHIATRIC
HS3ST1,HS3ST1,GENE,1,PSYCHIATRIC
HSD11B1,HSD11B1,GENE,1,PSYCHIATRIC
HSD17B10,HSD17B10,GENE,1,PSYCHIATRIC
HSF1,HSF1,GENE,1,PSYCHIATRIC
HSP90AA1,HSP90AA1,GENE,1,PSYCHIATRIC
HSP90B2P,HSP90B2P,GENE,1,PSYCHIATRIC
HSPA1A,HSPA1A,GENE,1,PSYCHIATRIC
HSPA4,HSPA4,GENE,1,PSYCHIATRIC
HSPA5,HSPA5,GENE,1,PSYCHIATRIC
HSPA8,HSPA8,GENE,1,PSYCHIATRIC
HSPA9,HSPA9,GENE,1,PSYCHIATRIC
HSPB1,HSPB1,GENE,1,PSYCHIATRIC
HSPB2,HSPB2,GENE,1,PSYCHIATRIC
HSPD1,HSPD1,GENE,1,PSYCHIATRIC
HSPG2,HSPG2,GENE,1,PSYCHIATRIC
HTR1A,HTR1A,GENE,1,PSYCHIATRIC
HTR1B,HTR1B,GENE,1,PSYCHIATRIC
HTR1F,HTR1F,GENE,1,PSYCHIATRIC
HTR2A,HTR2A,GENE,1,PSYCHIATRIC
HTR2B,HTR2B,GENE,1,PSYCHIATRIC
HTR2C,HTR2C,GENE,1,PSYCHIATRIC
HTR3A,HTR3A,GENE,1,PSYCHIATRIC
HTR4,HTR4,GENE,1,PSYCHIATRIC
HTR5A,HTR5A,GENE,1,PSYCHIATRIC
HTR5BP,HTR5BP,GENE,1,PSYCHIATRIC
HTR6,HTR6,GENE,1,PSYCHIATRIC
HTR7,HTR7,GENE,1,PSYCHIATRIC
HTRA1,HTRA1,GENE,1,PSYCHIATRIC
HTRA2,HTRA2,GENE,1,PSYCHIATRIC
HTT,HTT,GENE,1,PSYCHIATRIC
IAPP,IAPP,GENE,1,PSYCHIATRIC
ICAM1,ICAM1,GENE,1,PSYCHIATRIC
IDE,IDE,GENE,1,PSYCHIATRIC
IDH1,IDH1,GENE,1,PSYCHIATRIC
IDO1,IDO1,GENE,1,PSYCHIATRIC
IDO2,IDO2,GENE,1,PSYCHIATRIC
IDUA,IDUA,GENE,1,PSYCHIATRIC
IER3IP1,IER3IP1,GENE,1,PSYCHIATRIC
IFI16,IFI16,GENE,1,PSYCHIATRIC
IFNA1,IFNA1,GENE,1,PSYCHIATRIC
IFNA2,IFNA2,GENE,1,PSYCHIATRIC
IFNB1,IFNB1,GENE,1,PSYCHIATRIC
IFNG,IFNG,GENE,1,PSYCHIATRIC
IFT57,IFT57,GENE,1,PSYCHIATRIC
IGF1,IGF1,GENE,1,PSYCHIATRIC
IGF1R,IGF1R,GENE,1,PSYCHIATRIC
IGF2,IGF2,GENE,1,PSYCHIATRIC
IGFBP2,IGFBP2,GENE,1,PSYCHIATRIC
IGFBP3,IGFBP3,GENE,1,PSYCHIATRIC
IGFBP7,IGFBP7,GENE,1,PSYCHIATRIC
IGHD,IGHD,GENE,1,PSYCHIATRIC
IGHM,IGHM,GENE,1,PSYCHIATRIC
IGKV2D-29,IGKV2D-29,GENE,1,PSYCHIATRIC
IGLJ2,IGLJ2,GENE,1,PSYCHIATRIC
IL1,IL1,GENE,1,PSYCHIATRIC
IL10,IL10,GENE,1,PSYCHIATRIC
IL12,IL12,GENE,1,PSYCHIATRIC
IL13,IL13,GENE,1,PSYCHIATRIC
IL15,IL15,GENE,1,PSYCHIATRIC
IL17A,IL17A,GENE,1,PSYCHIATRIC
IL18,IL18,GENE,1,PSYCHIATRIC
IL1A,IL1A,GENE,1,PSYCHIATRIC
IL1B,IL1B,GENE,1,PSYCHIATRIC
IL1RAPL1,IL1RAPL1,GENE,1,PSYCHIATRIC
IL1RN,IL1RN,GENE,1,PSYCHIATRIC
IL2,IL2,GENE,1,PSYCHIATRIC
IL23A,IL23A,GENE,1,PSYCHIATRIC
IL2RA,IL2RA,GENE,1,PSYCHIATRIC
IL3,IL3,GENE,1,PSYCHIATRIC
IL33,IL33,GENE,1,PSYCHIATRIC
IL34,IL34,GENE,1,PSYCHIATRIC
IL4,IL4,GENE,1,PSYCHIATRIC
IL5,IL5,GENE,1,PSYCHIATRIC
IL6,IL6,GENE,1,PSYCHIATRIC
IL6R,IL6R,GENE,1,PSYCHIATRIC
IL8,IL8,GENE,1,PSYCHIATRIC
IMMT,IMMT,GENE,1,PSYCHIATRIC
IMPA1,IMPA1,GENE,1,PSYCHIATRIC
IMPA2,IMPA2,GENE,1,PSYCHIATRIC
INHBE,INHBE,GENE,1,PSYCHIATRIC
INPP5D,INPP5D,GENE,1,PSYCHIATRIC
INS,INS,GENE,1,PSYCHIATRIC
INSR,INSR,GENE,1,PSYCHIATRIC
INSRR,INSRR,GENE,1,PSYCHIATRIC
IPO5,IPO5,GENE,1,PSYCHIATRIC
IREB2,IREB2,GENE,1,PSYCHIATRIC
IRF6,IRF6,GENE,1,PSYCHIATRIC
IRS1,IRS1,GENE,1,PSYCHIATRIC
IRS2,IRS2,GENE,1,PSYCHIATRIC
ITGB3,ITGB3,GENE,1,PSYCHIATRIC
ITIH4,ITIH4,GENE,1,PSYCHIATRIC
ITM2B,ITM2B,GENE,1,PSYCHIATRIC
ITPR1,ITPR1,GENE,1,PSYCHIATRIC
ITPR3,ITPR3,GENE,1,PSYCHIATRIC
ITSN2,ITSN2,GENE,1,PSYCHIATRIC
JAKMIP1,JAKMIP1,GENE,1,PSYCHIATRIC
JARID2,JARID2,GENE,1,PSYCHIATRIC
JPH3,JPH3,GENE,1,PSYCHIATRIC
JUN,JUN,GENE,1,PSYCHIATRIC
KALRN,KALRN,GENE,1,PSYCHIATRIC
KAT5,KAT5,GENE,1,PSYCHIATRIC
KCNH2,KCNH2,GENE,1,PSYCHIATRIC
KCNIP3,KCNIP3,GENE,1,PSYCHIATRIC
KCNJ10,KCNJ10,GENE,1,PSYCHIATRIC
KCNJ13,KCNJ13,GENE,1,PSYCHIATRIC
KCNJ2,KCNJ2,GENE,1,PSYCHIATRIC
KCNJ3,KCNJ3,GENE,1,PSYCHIATRIC
KCNJ6,KCNJ6,GENE,1,PSYCHIATRIC
KCNK2,KCNK2,GENE,1,PSYCHIATRIC
KCNK9,KCNK9,GENE,1,PSYCHIATRIC
KCNMA1,KCNMA1,GENE,1,PSYCHIATRIC
KCNN3,KCNN3,GENE,1,PSYCHIATRIC
KCNN4,KCNN4,GENE,1,PSYCHIATRIC
KCNQ2,KCNQ2,GENE,1,PSYCHIATRIC
KCNQ3,KCNQ3,GENE,1,PSYCHIATRIC
KDM6A,KDM6A,GENE,1,PSYCHIATRIC
KDR,KDR,GENE,1,PSYCHIATRIC
KIAA0101,KIAA0101,GENE,1,PSYCHIATRIC
KIAA0319,KIAA0319,GENE,1,PSYCHIATRIC
KIF1A,KIF1A,GENE,1,PSYCHIATRIC
KITLG,KITLG,GENE,1,PSYCHIATRIC
KL,KL,GENE,1,PSYCHIATRIC
KLK3,KLK3,GENE,1,PSYCHIATRIC
KLK4,KLK4,GENE,1,PSYCHIATRIC
KLK6,KLK6,GENE,1,PSYCHIATRIC
KMO,KMO,GENE,1,PSYCHIATRIC
KMT2C,KMT2C,GENE,1,PSYCHIATRIC
KNG1,KNG1,GENE,1,PSYCHIATRIC
KPNA3,KPNA3,GENE,1,PSYCHIATRIC
L1CAM,L1CAM,GENE,1,PSYCHIATRIC
LAMB1,LAMB1,GENE,1,PSYCHIATRIC
LAMP1,LAMP1,GENE,1,PSYCHIATRIC
LAMP2,LAMP2,GENE,1,PSYCHIATRIC
LBP,LBP,GENE,1,PSYCHIATRIC
LCH,LCH,GENE,1,PSYCHIATRIC
LCN1,LCN1,GENE,1,PSYCHIATRIC
LCN2,LCN2,GENE,1,PSYCHIATRIC
LCT,LCT,GENE,1,PSYCHIATRIC
LDLR,LDLR,GENE,1,PSYCHIATRIC
LEP,LEP,GENE,1,PSYCHIATRIC
LEPR,LEPR,GENE,1,PSYCHIATRIC
LGALS3,LGALS3,GENE,1,PSYCHIATRIC
LGI1,LGI1,GENE,1,PSYCHIATRIC
LGMN,LGMN,GENE,1,PSYCHIATRIC
LHB,LHB,GENE,1,PSYCHIATRIC
LHCGR,LHCGR,GENE,1,PSYCHIATRIC
LIF,LIF,GENE,1,PSYCHIATRIC
LILRB2,LILRB2,GENE,1,PSYCHIATRIC
LILRB3,LILRB3,GENE,1,PSYCHIATRIC
LINC00271,LINC00271,GENE,1,PSYCHIATRIC
LINGO1,LINGO1,GENE,1,PSYCHIATRIC
LINGO2,LINGO2,GENE,1,PSYCHIATRIC
LIPA,LIPA,GENE,1,PSYCHIATRIC
LIPC,LIPC,GENE,1,PSYCHIATRIC
LMO3,LMO3,GENE,1,PSYCHIATRIC
LMX1A,LMX1A,GENE,1,PSYCHIATRIC
LNPEP,LNPEP,GENE,1,PSYCHIATRIC
LPA,LPA,GENE,1,PSYCHIATRIC
LPL,LPL,GENE,1,PSYCHIATRIC
LRP1,LRP1,GENE,1,PSYCHIATRIC
LRP2,LRP2,GENE,1,PSYCHIATRIC
LRP8,LRP8,GENE,1,PSYCHIATRIC
LRRC4,LRRC4,GENE,1,PSYCHIATRIC
LRRK1,LRRK1,GENE,1,PSYCHIATRIC
LRRK2,LRRK2,GENE,1,PSYCHIATRIC
LRRN3,LRRN3,GENE,1,PSYCHIATRIC
LRRTM1,LRRTM1,GENE,1,PSYCHIATRIC
LRTM1,LRTM1,GENE,1,PSYCHIATRIC
LSAMP,LSAMP,GENE,1,PSYCHIATRIC
LSM2,LSM2,GENE,1,PSYCHIATRIC
LTA,LTA,GENE,1,PSYCHIATRIC
LTB4R,LTB4R,GENE,1,PSYCHIATRIC
LTF,LTF,GENE,1,PSYCHIATRIC
LXN,LXN,GENE,1,PSYCHIATRIC
LYPD4,LYPD4,GENE,1,PSYCHIATRIC
LYZ,LYZ,GENE,1,PSYCHIATRIC
MAD1L1,MAD1L1,GENE,1,PSYCHIATRIC
MAG,MAG,GENE,1,PSYCHIATRIC
MAGED1,MAGED1,GENE,1,PSYCHIATRIC
MAGI2,MAGI2,GENE,1,PSYCHIATRIC
MAMLD1,MAMLD1,GENE,1,PSYCHIATRIC
MANF,MANF,GENE,1,PSYCHIATRIC
MAOA,MAOA,GENE,1,PSYCHIATRIC
MAOB,MAOB,GENE,1,PSYCHIATRIC
MAP1S,MAP1S,GENE,1,PSYCHIATRIC
MAP2,MAP2,GENE,1,PSYCHIATRIC
MAP2K7,MAP2K7,GENE,1,PSYCHIATRIC
MAP3K5,MAP3K5,GENE,1,PSYCHIATRIC
MAP4K4,MAP4K4,GENE,1,PSYCHIATRIC
MAP6,MAP6,GENE,1,PSYCHIATRIC
MAPK1,MAPK1,GENE,1,PSYCHIATRIC
MAPK10,MAPK10,GENE,1,PSYCHIATRIC
MAPK14,MAPK14,GENE,1,PSYCHIATRIC
MAPK3,MAPK3,GENE,1,PSYCHIATRIC
MAPK8,MAPK8,GENE,1,PSYCHIATRIC
MAPK8IP1,MAPK8IP1,GENE,1,PSYCHIATRIC
MAPT,MAPT,GENE,1,PSYCHIATRIC
MAPT-AS1,MAPT-AS1,GENE,1,PSYCHIATRIC
MARK2,MARK2,GENE,1,PSYCHIATRIC
MBD1,MBD1,GENE,1,PSYCHIATRIC
MBD5,MBD5,GENE,1,PSYCHIATRIC
MBL2,MBL2,GENE,1,PSYCHIATRIC
MBP,MBP,GENE,1,PSYCHIATRIC
MC1R,MC1R,GENE,1,PSYCHIATRIC
MCCC2,MCCC2,GENE,1,PSYCHIATRIC
MCF2L,MCF2L,GENE,1,PSYCHIATRIC
MCIDAS,MCIDAS,GENE,1,PSYCHIATRIC
MCIN,MCIN,GENE,1,PSYCHIATRIC
MCL1,MCL1,GENE,1,PSYCHIATRIC
MDGA1,MDGA1,GENE,1,PSYCHIATRIC
MDK,MDK,GENE,1,PSYCHIATRIC
MECP2,MECP2,GENE,1,PSYCHIATRIC
MED12,MED12,GENE,1,PSYCHIATRIC
MEF2C,MEF2C,GENE,1,PSYCHIATRIC
MEF2D,MEF2D,GENE,1,PSYCHIATRIC
MEGF10,MEGF10,GENE,1,PSYCHIATRIC
MEIS2,MEIS2,GENE,1,PSYCHIATRIC
MFGE8,MFGE8,GENE,1,PSYCHIATRIC
MGAT3,MGAT3,GENE,1,PSYCHIATRIC
MGEA5,MGEA5,GENE,1,PSYCHIATRIC
MGLL,MGLL,GENE,1,PSYCHIATRIC
MGS,MGS,GENE,1,PSYCHIATRIC
MIA,MIA,GENE,1,PSYCHIATRIC
MIAT,MIAT,GENE,1,PSYCHIATRIC
MIDN,MIDN,GENE,1,PSYCHIATRIC
MIF,MIF,GENE,1,PSYCHIATRIC
MIR107,MIR107,GENE,1,PSYCHIATRIC
MIR10B,MIR10B,GENE,1,PSYCHIATRIC
MIR1202,MIR1202,GENE,1,PSYCHIATRIC
MIR124-1,MIR124-1,GENE,1,PSYCHIATRIC
MIR132,MIR132,GENE,1,PSYCHIATRIC
MIR133B,MIR133B,GENE,1,PSYCHIATRIC
MIR134,MIR134,GENE,1,PSYCHIATRIC
MIR137,MIR137,GENE,1,PSYCHIATRIC
MIR146A,MIR146A,GENE,1,PSYCHIATRIC
MIR155,MIR155,GENE,1,PSYCHIATRIC
MIR16-1,MIR16-1,GENE,1,PSYCHIATRIC
MIR182,MIR182,GENE,1,PSYCHIATRIC
MIR183,MIR183,GENE,1,PSYCHIATRIC
MIR195,MIR195,GENE,1,PSYCHIATRIC
MIR206,MIR206,GENE,1,PSYCHIATRIC
MIR21,MIR21,GENE,1,PSYCHIATRIC
MIR212,MIR212,GENE,1,PSYCHIATRIC
MIR219-1,MIR219-1,GENE,1,PSYCHIATRIC
MIR221,MIR221,GENE,1,PSYCHIATRIC
MIR29C,MIR29C,GENE,1,PSYCHIATRIC
MIR30E,MIR30E,GENE,1,PSYCHIATRIC
MIR342,MIR342,GENE,1,PSYCHIATRIC
MIR346,MIR346,GENE,1,PSYCHIATRIC
MIR34A,MIR34A,GENE,1,PSYCHIATRIC
MIR34C,MIR34C,GENE,1,PSYCHIATRIC
MIR433,MIR433,GENE,1,PSYCHIATRIC
MIR497,MIR497,GENE,1,PSYCHIATRIC
MIR615,MIR615,GENE,1,PSYCHIATRIC
MIR656,MIR656,GENE,1,PSYCHIATRIC
MIR-7,MIR-7,GENE,1,PSYCHIATRIC
MIR708,MIR708,GENE,1,PSYCHIATRIC
MLC1,MLC1,GENE,1,PSYCHIATRIC
MLH1,MLH1,GENE,1,PSYCHIATRIC
MLH3,MLH3,GENE,1,PSYCHIATRIC
MME,MME,GENE,1,PSYCHIATRIC
MMEL1,MMEL1,GENE,1,PSYCHIATRIC
MMP16,MMP16,GENE,1,PSYCHIATRIC
MMP2,MMP2,GENE,1,PSYCHIATRIC
MMP24,MMP24,GENE,1,PSYCHIATRIC
MMP3,MMP3,GENE,1,PSYCHIATRIC
MMP9,MMP9,GENE,1,PSYCHIATRIC
MOG,MOG,GENE,1,PSYCHIATRIC
MPI,MPI,GENE,1,PSYCHIATRIC
MPO,MPO,GENE,1,PSYCHIATRIC
MSC,MSC,GENE,1,PSYCHIATRIC
MSRA,MSRA,GENE,1,PSYCHIATRIC
MSX2,MSX2,GENE,1,PSYCHIATRIC
MT3,MT3,GENE,1,PSYCHIATRIC
MT-CO1,MT-CO1,GENE,1,PSYCHIATRIC
MTHFD1,MTHFD1,GENE,1,PSYCHIATRIC
MTHFR,MTHFR,GENE,1,PSYCHIATRIC
MTOR,MTOR,GENE,1,PSYCHIATRIC
MTR,MTR,GENE,1,PSYCHIATRIC
MTSS1,MTSS1,GENE,1,PSYCHIATRIC
MUC22,MUC22,GENE,1,PSYCHIATRIC
MVP,MVP,GENE,1,PSYCHIATRIC
MX1,MX1,GENE,1,PSYCHIATRIC
MYC,MYC,GENE,1,PSYCHIATRIC
MYOCD,MYOCD,GENE,1,PSYCHIATRIC
MYT1L,MYT1L,GENE,1,PSYCHIATRIC
NAE1,NAE1,GENE,1,PSYCHIATRIC
NAT2,NAT2,GENE,1,PSYCHIATRIC
NBEA,NBEA,GENE,1,PSYCHIATRIC
NBL1,NBL1,GENE,1,PSYCHIATRIC
NBN,NBN,GENE,1,PSYCHIATRIC
NCAM1,NCAM1,GENE,1,PSYCHIATRIC
NCAN,NCAN,GENE,1,PSYCHIATRIC
NCL,NCL,GENE,1,PSYCHIATRIC
NCS1,NCS1,GENE,1,PSYCHIATRIC
NCSTN,NCSTN,GENE,1,PSYCHIATRIC
ND1,ND1,GENE,1,PSYCHIATRIC
ND2,ND2,GENE,1,PSYCHIATRIC
ND5,ND5,GENE,1,PSYCHIATRIC
NDE1,NDE1,GENE,1,PSYCHIATRIC
NDEL1,NDEL1,GENE,1,PSYCHIATRIC
NDP,NDP,GENE,1,PSYCHIATRIC
NDST3,NDST3,GENE,1,PSYCHIATRIC
NDUFV2,NDUFV2,GENE,1,PSYCHIATRIC
NEAT1,NEAT1,GENE,1,PSYCHIATRIC
NEDD4,NEDD4,GENE,1,PSYCHIATRIC
NEDD4L,NEDD4L,GENE,1,PSYCHIATRIC
NEDD9,NEDD9,GENE,1,PSYCHIATRIC
NEFH,NEFH,GENE,1,PSYCHIATRIC
NEFL,NEFL,GENE,1,PSYCHIATRIC
NEFM,NEFM,GENE,1,PSYCHIATRIC
NEIL1,NEIL1,GENE,1,PSYCHIATRIC
NEUROD1,NEUROD1,GENE,1,PSYCHIATRIC
NEUROD6,NEUROD6,GENE,1,PSYCHIATRIC
NEUROG1,NEUROG1,GENE,1,PSYCHIATRIC
NEUROKININ A,NEUROKININ A,GENE,1,PSYCHIATRIC
NF1,NF1,GENE,1,PSYCHIATRIC
NF2,NF2,GENE,1,PSYCHIATRIC
NFE2L2,NFE2L2,GENE,1,PSYCHIATRIC
NF-KB,NF-KB,GENE,1,PSYCHIATRIC
NFKB1,NFKB1,GENE,1,PSYCHIATRIC
NGB,NGB,GENE,1,PSYCHIATRIC
