Id,Label,Class,Size,dis_class
DHCR24,DHCR24,GENE,1,INFECTIOUS
DHFR,DHFR,GENE,1,INFECTIOUS
DHODH,DHODH,GENE,1,INFECTIOUS
DHPS,DHPS,GENE,1,INFECTIOUS
DHRS2,DHRS2,GENE,1,INFECTIOUS
DHRS9,DHRS9,GENE,1,INFECTIOUS
DHS,DHS,GENE,1,INFECTIOUS
DHX16,DHX16,GENE,1,INFECTIOUS
DHX58,DHX58,GENE,1,INFECTIOUS
DHX9,DHX9,GENE,1,INFECTIOUS
DIABLO,DIABLO,GENE,1,INFECTIOUS
DKK1,DKK1,GENE,1,INFECTIOUS
DLD,DLD,GENE,1,INFECTIOUS
DLL1,DLL1,GENE,1,INFECTIOUS
DLL3,DLL3,GENE,1,INFECTIOUS
DMBT1,DMBT1,GENE,1,INFECTIOUS
DNAH6,DNAH6,GENE,1,INFECTIOUS
DNAJB1,DNAJB1,GENE,1,INFECTIOUS
DNAJC14,DNAJC14,GENE,1,INFECTIOUS
DNAJC3,DNAJC3,GENE,1,INFECTIOUS
DNAJC5,DNAJC5,GENE,1,INFECTIOUS
DNASE1,DNASE1,GENE,1,INFECTIOUS
DNLZ,DNLZ,GENE,1,INFECTIOUS
DNM2,DNM2,GENE,1,INFECTIOUS
DNMT1,DNMT1,GENE,1,INFECTIOUS
DNMT3A,DNMT3A,GENE,1,INFECTIOUS
DNTT,DNTT,GENE,1,INFECTIOUS
DOCK3,DOCK3,GENE,1,INFECTIOUS
DOHH,DOHH,GENE,1,INFECTIOUS
DPEP1,DPEP1,GENE,1,INFECTIOUS
DPP3,DPP3,GENE,1,INFECTIOUS
DPP4,DPP4,GENE,1,INFECTIOUS
DPYS,DPYS,GENE,1,INFECTIOUS
DR1,DR1,GENE,1,INFECTIOUS
DRD2,DRD2,GENE,1,INFECTIOUS
DROSHA,DROSHA,GENE,1,INFECTIOUS
DSPP,DSPP,GENE,1,INFECTIOUS
DTYMK,DTYMK,GENE,1,INFECTIOUS
DUOX1,DUOX1,GENE,1,INFECTIOUS
DUSP1,DUSP1,GENE,1,INFECTIOUS
DUSP4,DUSP4,GENE,1,INFECTIOUS
DUT,DUT,GENE,1,INFECTIOUS
DYM,DYM,GENE,1,INFECTIOUS
DYNC1H1,DYNC1H1,GENE,1,INFECTIOUS
DYNLL1,DYNLL1,GENE,1,INFECTIOUS
DYNLRB1,DYNLRB1,GENE,1,INFECTIOUS
DYT10,DYT10,GENE,1,INFECTIOUS
E2F1,E2F1,GENE,1,INFECTIOUS
EBF1,EBF1,GENE,1,INFECTIOUS
EBM,EBM,GENE,1,INFECTIOUS
EBP,EBP,GENE,1,INFECTIOUS
ECI1,ECI1,GENE,1,INFECTIOUS
EDARADD,EDARADD,GENE,1,INFECTIOUS
EDEM1,EDEM1,GENE,1,INFECTIOUS
EDN1,EDN1,GENE,1,INFECTIOUS
EED,EED,GENE,1,INFECTIOUS
EEF1A1,EEF1A1,GENE,1,INFECTIOUS
EEF1E1,EEF1E1,GENE,1,INFECTIOUS
EEF2,EEF2,GENE,1,INFECTIOUS
EFTUD2,EFTUD2,GENE,1,INFECTIOUS
EGF,EGF,GENE,1,INFECTIOUS
EGFLAM,EGFLAM,GENE,1,INFECTIOUS
EGFR,EGFR,GENE,1,INFECTIOUS
EGR1,EGR1,GENE,1,INFECTIOUS
EIF2A,EIF2A,GENE,1,INFECTIOUS
EIF2AK2,EIF2AK2,GENE,1,INFECTIOUS
EIF2AK4,EIF2AK4,GENE,1,INFECTIOUS
EIF2S1,EIF2S1,GENE,1,INFECTIOUS
EIF2S3,EIF2S3,GENE,1,INFECTIOUS
EIF3A,EIF3A,GENE,1,INFECTIOUS
EIF3B,EIF3B,GENE,1,INFECTIOUS
EIF3F,EIF3F,GENE,1,INFECTIOUS
EIF3L,EIF3L,GENE,1,INFECTIOUS
EIF4A1,EIF4A1,GENE,1,INFECTIOUS
EIF4A2,EIF4A2,GENE,1,INFECTIOUS
EIF4E,EIF4E,GENE,1,INFECTIOUS
EIF4G1,EIF4G1,GENE,1,INFECTIOUS
EIF5A,EIF5A,GENE,1,INFECTIOUS
EIF5B,EIF5B,GENE,1,INFECTIOUS
ELANE,ELANE,GENE,1,INFECTIOUS
ELAVL1,ELAVL1,GENE,1,INFECTIOUS
ELL2,ELL2,GENE,1,INFECTIOUS
ELMO1,ELMO1,GENE,1,INFECTIOUS
EMB,EMB,GENE,1,INFECTIOUS
EMD,EMD,GENE,1,INFECTIOUS
EMP1,EMP1,GENE,1,INFECTIOUS
EMP2,EMP2,GENE,1,INFECTIOUS
ENDOV,ENDOV,GENE,1,INFECTIOUS
ENO2,ENO2,GENE,1,INFECTIOUS
ENOSF1,ENOSF1,GENE,1,INFECTIOUS
ENPEP,ENPEP,GENE,1,INFECTIOUS
ENPP2,ENPP2,GENE,1,INFECTIOUS
ENPP3,ENPP3,GENE,1,INFECTIOUS
ENTPD1,ENTPD1,GENE,1,INFECTIOUS
EP300,EP300,GENE,1,INFECTIOUS
EPB41,EPB41,GENE,1,INFECTIOUS
EPCAM,EPCAM,GENE,1,INFECTIOUS
EPHA2,EPHA2,GENE,1,INFECTIOUS
EPHA6,EPHA6,GENE,1,INFECTIOUS
EPHB2,EPHB2,GENE,1,INFECTIOUS
EPO,EPO,GENE,1,INFECTIOUS
EPOR,EPOR,GENE,1,INFECTIOUS
EPS15,EPS15,GENE,1,INFECTIOUS
ERAS,ERAS,GENE,1,INFECTIOUS
ERBB2,ERBB2,GENE,1,INFECTIOUS
ERC1,ERC1,GENE,1,INFECTIOUS
ERCC3,ERCC3,GENE,1,INFECTIOUS
ERVK-6,ERVK-6,GENE,1,INFECTIOUS
ERVW-1,ERVW-1,GENE,1,INFECTIOUS
ERVW-4,ERVW-4,GENE,1,INFECTIOUS
ESR1,ESR1,GENE,1,INFECTIOUS
ESRRB,ESRRB,GENE,1,INFECTIOUS
ETS1,ETS1,GENE,1,INFECTIOUS
ETS2,ETS2,GENE,1,INFECTIOUS
ETV3,ETV3,GENE,1,INFECTIOUS
EVA1C,EVA1C,GENE,1,INFECTIOUS
EWSR1,EWSR1,GENE,1,INFECTIOUS
EXOSC1,EXOSC1,GENE,1,INFECTIOUS
EXOSC2,EXOSC2,GENE,1,INFECTIOUS
EXOSC9,EXOSC9,GENE,1,INFECTIOUS
EZH2,EZH2,GENE,1,INFECTIOUS
EZR,EZR,GENE,1,INFECTIOUS
F10,F10,GENE,1,INFECTIOUS
F12,F12,GENE,1,INFECTIOUS
F2,F2,GENE,1,INFECTIOUS
F2R,F2R,GENE,1,INFECTIOUS
F2RL1,F2RL1,GENE,1,INFECTIOUS
F3,F3,GENE,1,INFECTIOUS
F8,F8,GENE,1,INFECTIOUS
FABP2,FABP2,GENE,1,INFECTIOUS
FABP4,FABP4,GENE,1,INFECTIOUS
FADD,FADD,GENE,1,INFECTIOUS
FADS3,FADS3,GENE,1,INFECTIOUS
FAP,FAP,GENE,1,INFECTIOUS
FAS,FAS,GENE,1,INFECTIOUS
FASLG,FASLG,GENE,1,INFECTIOUS
FASN,FASN,GENE,1,INFECTIOUS
FBL,FBL,GENE,1,INFECTIOUS
FBXL2,FBXL2,GENE,1,INFECTIOUS
FCER2,FCER2,GENE,1,INFECTIOUS
FCGR1A,FCGR1A,GENE,1,INFECTIOUS
FCGR2A,FCGR2A,GENE,1,INFECTIOUS
FCGR2B,FCGR2B,GENE,1,INFECTIOUS
FCGR2C,FCGR2C,GENE,1,INFECTIOUS
FCGR3A,FCGR3A,GENE,1,INFECTIOUS
FCGR3B,FCGR3B,GENE,1,INFECTIOUS
FCN2,FCN2,GENE,1,INFECTIOUS
FDFT1,FDFT1,GENE,1,INFECTIOUS
FDPS,FDPS,GENE,1,INFECTIOUS
FECH,FECH,GENE,1,INFECTIOUS
FGF2,FGF2,GENE,1,INFECTIOUS
FGF7,FGF7,GENE,1,INFECTIOUS
FGFR1,FGFR1,GENE,1,INFECTIOUS
FGR,FGR,GENE,1,INFECTIOUS
FKBP6,FKBP6,GENE,1,INFECTIOUS
FKBP8,FKBP8,GENE,1,INFECTIOUS
FLII,FLII,GENE,1,INFECTIOUS
FLNA,FLNA,GENE,1,INFECTIOUS
FLOT2,FLOT2,GENE,1,INFECTIOUS
FLT1,FLT1,GENE,1,INFECTIOUS
FLT3LG,FLT3LG,GENE,1,INFECTIOUS
FLVCR1,FLVCR1,GENE,1,INFECTIOUS
FMN1,FMN1,GENE,1,INFECTIOUS
FMO3,FMO3,GENE,1,INFECTIOUS
FN1,FN1,GENE,1,INFECTIOUS
FNBP1L,FNBP1L,GENE,1,INFECTIOUS
FNTA,FNTA,GENE,1,INFECTIOUS
FOLR1,FOLR1,GENE,1,INFECTIOUS
FOS,FOS,GENE,1,INFECTIOUS
FOSL1,FOSL1,GENE,1,INFECTIOUS
FOXA2,FOXA2,GENE,1,INFECTIOUS
FOXM1,FOXM1,GENE,1,INFECTIOUS
FOXO1,FOXO1,GENE,1,INFECTIOUS
FOXO3,FOXO3,GENE,1,INFECTIOUS
FOXP3,FOXP3,GENE,1,INFECTIOUS
FPR1,FPR1,GENE,1,INFECTIOUS
FPR2,FPR2,GENE,1,INFECTIOUS
FREM1,FREM1,GENE,1,INFECTIOUS
FRK,FRK,GENE,1,INFECTIOUS
FSHR,FSHR,GENE,1,INFECTIOUS
FTH1,FTH1,GENE,1,INFECTIOUS
FURIN,FURIN,GENE,1,INFECTIOUS
FUT1,FUT1,GENE,1,INFECTIOUS
FUT4,FUT4,GENE,1,INFECTIOUS
FUZ,FUZ,GENE,1,INFECTIOUS
FXN,FXN,GENE,1,INFECTIOUS
FXR1,FXR1,GENE,1,INFECTIOUS
FXR2,FXR2,GENE,1,INFECTIOUS
FYB,FYB,GENE,1,INFECTIOUS
FYN,FYN,GENE,1,INFECTIOUS
G3BP1,G3BP1,GENE,1,INFECTIOUS
G6PD,G6PD,GENE,1,INFECTIOUS
G7P1,G7P1,GENE,1,INFECTIOUS
GAD1,GAD1,GENE,1,INFECTIOUS
GADD45A,GADD45A,GENE,1,INFECTIOUS
GAK,GAK,GENE,1,INFECTIOUS
GALK1,GALK1,GENE,1,INFECTIOUS
GALNT3,GALNT3,GENE,1,INFECTIOUS
GAPDH,GAPDH,GENE,1,INFECTIOUS
GAST,GAST,GENE,1,INFECTIOUS
GBA3,GBA3,GENE,1,INFECTIOUS
GBF1,GBF1,GENE,1,INFECTIOUS
GBP1,GBP1,GENE,1,INFECTIOUS
GBP2,GBP2,GENE,1,INFECTIOUS
GBP5,GBP5,GENE,1,INFECTIOUS
GCDH,GCDH,GENE,1,INFECTIOUS
GCK,GCK,GENE,1,INFECTIOUS
GDF15,GDF15,GENE,1,INFECTIOUS
GEMIN2,GEMIN2,GENE,1,INFECTIOUS
GEMIN5,GEMIN5,GENE,1,INFECTIOUS
GFAP,GFAP,GENE,1,INFECTIOUS
GFM1,GFM1,GENE,1,INFECTIOUS
GGH,GGH,GENE,1,INFECTIOUS
GGTLC1,GGTLC1,GENE,1,INFECTIOUS
GH1,GH1,GENE,1,INFECTIOUS
GHRH,GHRH,GENE,1,INFECTIOUS
GIF,GIF,GENE,1,INFECTIOUS
GJA1,GJA1,GENE,1,INFECTIOUS
GJB2,GJB2,GENE,1,INFECTIOUS
GK,GK,GENE,1,INFECTIOUS
GKN2,GKN2,GENE,1,INFECTIOUS
GLA,GLA,GENE,1,INFECTIOUS
GLB1,GLB1,GENE,1,INFECTIOUS
GLDN,GLDN,GENE,1,INFECTIOUS
GLI2,GLI2,GENE,1,INFECTIOUS
GLO1,GLO1,GENE,1,INFECTIOUS
GLS,GLS,GENE,1,INFECTIOUS
GLS2,GLS2,GENE,1,INFECTIOUS
GLUD1,GLUD1,GENE,1,INFECTIOUS
GLUL,GLUL,GENE,1,INFECTIOUS
GNAS,GNAS,GENE,1,INFECTIOUS
GNB2L1,GNB2L1,GENE,1,INFECTIOUS
GOLGA2,GOLGA2,GENE,1,INFECTIOUS
GOLM1,GOLM1,GENE,1,INFECTIOUS
GOLPH3,GOLPH3,GENE,1,INFECTIOUS
GOT2,GOT2,GENE,1,INFECTIOUS
GP2,GP2,GENE,1,INFECTIOUS
GP5,GP5,GENE,1,INFECTIOUS
GP9,GP9,GENE,1,INFECTIOUS
GPANK1,GPANK1,GENE,1,INFECTIOUS
GPI,GPI,GENE,1,INFECTIOUS
GPR161,GPR161,GENE,1,INFECTIOUS
GPR162,GPR162,GENE,1,INFECTIOUS
GPR180,GPR180,GENE,1,INFECTIOUS
GPR4,GPR4,GENE,1,INFECTIOUS
GPT,GPT,GENE,1,INFECTIOUS
GRDX,GRDX,GENE,1,INFECTIOUS
GRIN2B,GRIN2B,GENE,1,INFECTIOUS
GRSF1,GRSF1,GENE,1,INFECTIOUS
GSK-3,GSK-3,GENE,1,INFECTIOUS
GSK3B,GSK3B,GENE,1,INFECTIOUS
GSN,GSN,GENE,1,INFECTIOUS
GSR,GSR,GENE,1,INFECTIOUS
GSTK1,GSTK1,GENE,1,INFECTIOUS
GSTM1,GSTM1,GENE,1,INFECTIOUS
GSTT1,GSTT1,GENE,1,INFECTIOUS
GTF2I,GTF2I,GENE,1,INFECTIOUS
GTPBP1,GTPBP1,GENE,1,INFECTIOUS
GTPBP3,GTPBP3,GENE,1,INFECTIOUS
GUCY2C,GUCY2C,GENE,1,INFECTIOUS
GUSB,GUSB,GENE,1,INFECTIOUS
GYPC,GYPC,GENE,1,INFECTIOUS
GZMB,GZMB,GENE,1,INFECTIOUS
GZMK,GZMK,GENE,1,INFECTIOUS
GZMM,GZMM,GENE,1,INFECTIOUS
H2AFX,H2AFX,GENE,1,INFECTIOUS
H6PD,H6PD,GENE,1,INFECTIOUS
HAL,HAL,GENE,1,INFECTIOUS
HAMP,HAMP,GENE,1,INFECTIOUS
HAO1,HAO1,GENE,1,INFECTIOUS
HAP1,HAP1,GENE,1,INFECTIOUS
HAVCR1,HAVCR1,GENE,1,INFECTIOUS
HAVCR2,HAVCR2,GENE,1,INFECTIOUS
HAX1,HAX1,GENE,1,INFECTIOUS
HBB,HBB,GENE,1,INFECTIOUS
HBE1,HBE1,GENE,1,INFECTIOUS
HBG2,HBG2,GENE,1,INFECTIOUS
HBM,HBM,GENE,1,INFECTIOUS
HCK,HCK,GENE,1,INFECTIOUS
HDAC1,HDAC1,GENE,1,INFECTIOUS
HDAC11,HDAC11,GENE,1,INFECTIOUS
HDAC3,HDAC3,GENE,1,INFECTIOUS
HDAC6,HDAC6,GENE,1,INFECTIOUS
HDAC8,HDAC8,GENE,1,INFECTIOUS
HDC,HDC,GENE,1,INFECTIOUS
HDGFRP2,HDGFRP2,GENE,1,INFECTIOUS
HELZ2,HELZ2,GENE,1,INFECTIOUS
HEMC,HEMC,GENE,1,INFECTIOUS
HERC5,HERC5,GENE,1,INFECTIOUS
HEXA,HEXA,GENE,1,INFECTIOUS
HEXIM1,HEXIM1,GENE,1,INFECTIOUS
HEY2,HEY2,GENE,1,INFECTIOUS
HFE,HFE,GENE,1,INFECTIOUS
HGD,HGD,GENE,1,INFECTIOUS
HGF,HGF,GENE,1,INFECTIOUS
HGS,HGS,GENE,1,INFECTIOUS
HIBADH,HIBADH,GENE,1,INFECTIOUS
HIC1,HIC1,GENE,1,INFECTIOUS
HIF1A,HIF1A,GENE,1,INFECTIOUS
HIRA,HIRA,GENE,1,INFECTIOUS
HIST1H1A,HIST1H1A,GENE,1,INFECTIOUS
HIST1H1C,HIST1H1C,GENE,1,INFECTIOUS
HISTONE H1,HISTONE H1,GENE,1,INFECTIOUS
HISTONE H2A,HISTONE H2A,GENE,1,INFECTIOUS
HISTONE H3,HISTONE H3,GENE,1,INFECTIOUS
HISTONE H4,HISTONE H4,GENE,1,INFECTIOUS
HIVEP1,HIVEP1,GENE,1,INFECTIOUS
HK1,HK1,GENE,1,INFECTIOUS
HLA-A,HLA-A,GENE,1,INFECTIOUS
HLA-B,HLA-B,GENE,1,INFECTIOUS
HLA-C,HLA-C,GENE,1,INFECTIOUS
HLA-DPA1,HLA-DPA1,GENE,1,INFECTIOUS
HLA-DPB1,HLA-DPB1,GENE,1,INFECTIOUS
HLA-DQB1,HLA-DQB1,GENE,1,INFECTIOUS
HLA-DRB1,HLA-DRB1,GENE,1,INFECTIOUS
HLA-DRB4,HLA-DRB4,GENE,1,INFECTIOUS
HLA-E,HLA-E,GENE,1,INFECTIOUS
HLA-G,HLA-G,GENE,1,INFECTIOUS
HM13,HM13,GENE,1,INFECTIOUS
HMGA1,HMGA1,GENE,1,INFECTIOUS
HMGB1,HMGB1,GENE,1,INFECTIOUS
HMGCR,HMGCR,GENE,1,INFECTIOUS
HMI,HMI,GENE,1,INFECTIOUS
HMOX1,HMOX1,GENE,1,INFECTIOUS
HNF1A,HNF1A,GENE,1,INFECTIOUS
HNF4A,HNF4A,GENE,1,INFECTIOUS
HNRNPA1,HNRNPA1,GENE,1,INFECTIOUS
HNRNPA2B1,HNRNPA2B1,GENE,1,INFECTIOUS
HNRNPAB,HNRNPAB,GENE,1,INFECTIOUS
HNRNPC,HNRNPC,GENE,1,INFECTIOUS
HNRNPD,HNRNPD,GENE,1,INFECTIOUS
HNRNPH1,HNRNPH1,GENE,1,INFECTIOUS
HNRNPK,HNRNPK,GENE,1,INFECTIOUS
HNRNPL,HNRNPL,GENE,1,INFECTIOUS
HNRNPU,HNRNPU,GENE,1,INFECTIOUS
HOTAIR,HOTAIR,GENE,1,INFECTIOUS
HOXD13,HOXD13,GENE,1,INFECTIOUS
HP,HP,GENE,1,INFECTIOUS
HPD,HPD,GENE,1,INFECTIOUS
HPGDS,HPGDS,GENE,1,INFECTIOUS
HPN,HPN,GENE,1,INFECTIOUS
HPPD,HPPD,GENE,1,INFECTIOUS
HPR,HPR,GENE,1,INFECTIOUS
HPSE,HPSE,GENE,1,INFECTIOUS
HRAS,HRAS,GENE,1,INFECTIOUS
HRASLS,HRASLS,GENE,1,INFECTIOUS
HRG,HRG,GENE,1,INFECTIOUS
HRH1,HRH1,GENE,1,INFECTIOUS
HRTRT1,HRTRT1,GENE,1,INFECTIOUS
HSD17B10,HSD17B10,GENE,1,INFECTIOUS
HSD17B8,HSD17B8,GENE,1,INFECTIOUS
HSD3B1,HSD3B1,GENE,1,INFECTIOUS
HSF1,HSF1,GENE,1,INFECTIOUS
HSP90AA1,HSP90AA1,GENE,1,INFECTIOUS
HSP90AB1,HSP90AB1,GENE,1,INFECTIOUS
HSP90B1,HSP90B1,GENE,1,INFECTIOUS
HSP90B2P,HSP90B2P,GENE,1,INFECTIOUS
HSPA1A,HSPA1A,GENE,1,INFECTIOUS
HSPA4,HSPA4,GENE,1,INFECTIOUS
HSPA5,HSPA5,GENE,1,INFECTIOUS
HSPA8,HSPA8,GENE,1,INFECTIOUS
HSPA9,HSPA9,GENE,1,INFECTIOUS
HSPB1,HSPB1,GENE,1,INFECTIOUS
HSPB3,HSPB3,GENE,1,INFECTIOUS
HSPD1,HSPD1,GENE,1,INFECTIOUS
HSPE1,HSPE1,GENE,1,INFECTIOUS
HSPG2,HSPG2,GENE,1,INFECTIOUS
HTATIP2,HTATIP2,GENE,1,INFECTIOUS
HTL,HTL,GENE,1,INFECTIOUS
HTN3,HTN3,GENE,1,INFECTIOUS
HTRA1,HTRA1,GENE,1,INFECTIOUS
HULC,HULC,GENE,1,INFECTIOUS
IBSP,IBSP,GENE,1,INFECTIOUS
ICA1,ICA1,GENE,1,INFECTIOUS
ICAM1,ICAM1,GENE,1,INFECTIOUS
ICAM2,ICAM2,GENE,1,INFECTIOUS
ICAM3,ICAM3,GENE,1,INFECTIOUS
ICOS,ICOS,GENE,1,INFECTIOUS
ID1,ID1,GENE,1,INFECTIOUS
IDE,IDE,GENE,1,INFECTIOUS
IDH1,IDH1,GENE,1,INFECTIOUS
IDO1,IDO1,GENE,1,INFECTIOUS
IFI16,IFI16,GENE,1,INFECTIOUS
IFI27,IFI27,GENE,1,INFECTIOUS
IFI44L,IFI44L,GENE,1,INFECTIOUS
IFI6,IFI6,GENE,1,INFECTIOUS
IFIH1,IFIH1,GENE,1,INFECTIOUS
IFIT1,IFIT1,GENE,1,INFECTIOUS
IFIT2,IFIT2,GENE,1,INFECTIOUS
IFIT3,IFIT3,GENE,1,INFECTIOUS
IFIT5,IFIT5,GENE,1,INFECTIOUS
IFITM1,IFITM1,GENE,1,INFECTIOUS
IFITM2,IFITM2,GENE,1,INFECTIOUS
IFITM3,IFITM3,GENE,1,INFECTIOUS
IFNA1,IFNA1,GENE,1,INFECTIOUS
IFNA14,IFNA14,GENE,1,INFECTIOUS
IFNA2,IFNA2,GENE,1,INFECTIOUS
IFNAR1,IFNAR1,GENE,1,INFECTIOUS
IFNB1,IFNB1,GENE,1,INFECTIOUS
IFNG,IFNG,GENE,1,INFECTIOUS
IFNGR1,IFNGR1,GENE,1,INFECTIOUS
IFNGR2,IFNGR2,GENE,1,INFECTIOUS
IFNL1,IFNL1,GENE,1,INFECTIOUS
IFNL3,IFNL3,GENE,1,INFECTIOUS
IFNL4,IFNL4,GENE,1,INFECTIOUS
IFNLR1,IFNLR1,GENE,1,INFECTIOUS
IFNR,IFNR,GENE,1,INFECTIOUS
IFT81,IFT81,GENE,1,INFECTIOUS
IGAN,IGAN,GENE,1,INFECTIOUS
IGES,IGES,GENE,1,INFECTIOUS
IGF1,IGF1,GENE,1,INFECTIOUS
IGF2,IGF2,GENE,1,INFECTIOUS
IGF2BP1,IGF2BP1,GENE,1,INFECTIOUS
IGF2R,IGF2R,GENE,1,INFECTIOUS
IGFBP1,IGFBP1,GENE,1,INFECTIOUS
IGFBP7,IGFBP7,GENE,1,INFECTIOUS
IGH,IGH,GENE,1,INFECTIOUS
IGHA1,IGHA1,GENE,1,INFECTIOUS
IGHD,IGHD,GENE,1,INFECTIOUS
IGHE,IGHE,GENE,1,INFECTIOUS
IGHG1,IGHG1,GENE,1,INFECTIOUS
IGHG3,IGHG3,GENE,1,INFECTIOUS
IGHM,IGHM,GENE,1,INFECTIOUS
IGHV1-69,IGHV1-69,GENE,1,INFECTIOUS
IGKV2-18,IGKV2-18,GENE,1,INFECTIOUS
IGKV2D-26,IGKV2D-26,GENE,1,INFECTIOUS
IGKV3D-15,IGKV3D-15,GENE,1,INFECTIOUS
IGKV4-1,IGKV4-1,GENE,1,INFECTIOUS
IGSF1,IGSF1,GENE,1,INFECTIOUS
IGSF8,IGSF8,GENE,1,INFECTIOUS
IKBKB,IKBKB,GENE,1,INFECTIOUS
IKBKE,IKBKE,GENE,1,INFECTIOUS
IKBKG,IKBKG,GENE,1,INFECTIOUS
IL1,IL1,GENE,1,INFECTIOUS
IL10,IL10,GENE,1,INFECTIOUS
IL10RA,IL10RA,GENE,1,INFECTIOUS
IL12,IL12,GENE,1,INFECTIOUS
IL12A,IL12A,GENE,1,INFECTIOUS
IL12B,IL12B,GENE,1,INFECTIOUS
IL12RB1,IL12RB1,GENE,1,INFECTIOUS
IL13,IL13,GENE,1,INFECTIOUS
IL15,IL15,GENE,1,INFECTIOUS
IL16,IL16,GENE,1,INFECTIOUS
IL17A,IL17A,GENE,1,INFECTIOUS
IL17C,IL17C,GENE,1,INFECTIOUS
IL17D,IL17D,GENE,1,INFECTIOUS
IL17F,IL17F,GENE,1,INFECTIOUS
IL17RA,IL17RA,GENE,1,INFECTIOUS
IL17RC,IL17RC,GENE,1,INFECTIOUS
IL18,IL18,GENE,1,INFECTIOUS
IL1A,IL1A,GENE,1,INFECTIOUS
IL1B,IL1B,GENE,1,INFECTIOUS
IL1R1,IL1R1,GENE,1,INFECTIOUS
IL1RL2,IL1RL2,GENE,1,INFECTIOUS
IL1RN,IL1RN,GENE,1,INFECTIOUS
IL2,IL2,GENE,1,INFECTIOUS
IL21,IL21,GENE,1,INFECTIOUS
IL22,IL22,GENE,1,INFECTIOUS
IL23A,IL23A,GENE,1,INFECTIOUS
IL23R,IL23R,GENE,1,INFECTIOUS
IL24,IL24,GENE,1,INFECTIOUS
IL27,IL27,GENE,1,INFECTIOUS
IL27RA,IL27RA,GENE,1,INFECTIOUS
IL28A,IL28A,GENE,1,INFECTIOUS
IL29,IL29,GENE,1,INFECTIOUS
IL2RA,IL2RA,GENE,1,INFECTIOUS
IL2RG,IL2RG,GENE,1,INFECTIOUS
IL3,IL3,GENE,1,INFECTIOUS
IL32,IL32,GENE,1,INFECTIOUS
IL33,IL33,GENE,1,INFECTIOUS
IL34,IL34,GENE,1,INFECTIOUS
IL37,IL37,GENE,1,INFECTIOUS
IL4,IL4,GENE,1,INFECTIOUS
IL4I1,IL4I1,GENE,1,INFECTIOUS
IL4R,IL4R,GENE,1,INFECTIOUS
IL5,IL5,GENE,1,INFECTIOUS
IL6,IL6,GENE,1,INFECTIOUS
IL6R,IL6R,GENE,1,INFECTIOUS
IL6ST,IL6ST,GENE,1,INFECTIOUS
IL7,IL7,GENE,1,INFECTIOUS
IL7R,IL7R,GENE,1,INFECTIOUS
IL8,IL8,GENE,1,INFECTIOUS
IL9,IL9,GENE,1,INFECTIOUS
ILF2,ILF2,GENE,1,INFECTIOUS
ILF3,ILF3,GENE,1,INFECTIOUS
ILVBL,ILVBL,GENE,1,INFECTIOUS
IMMP1L,IMMP1L,GENE,1,INFECTIOUS
IMMT,IMMT,GENE,1,INFECTIOUS
INPPL1,INPPL1,GENE,1,INFECTIOUS
INS,INS,GENE,1,INFECTIOUS
INSRR,INSRR,GENE,1,INFECTIOUS
INTS6,INTS6,GENE,1,INFECTIOUS
IPPK,IPPK,GENE,1,INFECTIOUS
IQGAP1,IQGAP1,GENE,1,INFECTIOUS
IRAK1,IRAK1,GENE,1,INFECTIOUS
IREB2,IREB2,GENE,1,INFECTIOUS
IRF1,IRF1,GENE,1,INFECTIOUS
IRF3,IRF3,GENE,1,INFECTIOUS
IRF4,IRF4,GENE,1,INFECTIOUS
IRF5,IRF5,GENE,1,INFECTIOUS
IRF7,IRF7,GENE,1,INFECTIOUS
IRF8,IRF8,GENE,1,INFECTIOUS
IRF9,IRF9,GENE,1,INFECTIOUS
IRGM,IRGM,GENE,1,INFECTIOUS
IRS1,IRS1,GENE,1,INFECTIOUS
ISCU,ISCU,GENE,1,INFECTIOUS
ISG15,ISG15,GENE,1,INFECTIOUS
ISG20,ISG20,GENE,1,INFECTIOUS
ITGAE,ITGAE,GENE,1,INFECTIOUS
ITGAL,ITGAL,GENE,1,INFECTIOUS
ITGAM,ITGAM,GENE,1,INFECTIOUS
ITGAV,ITGAV,GENE,1,INFECTIOUS
ITGAX,ITGAX,GENE,1,INFECTIOUS
ITGB2,ITGB2,GENE,1,INFECTIOUS
ITGB3,ITGB3,GENE,1,INFECTIOUS
ITIH4,ITIH4,GENE,1,INFECTIOUS
ITK,ITK,GENE,1,INFECTIOUS
ITPA,ITPA,GENE,1,INFECTIOUS
IV,IV,GENE,1,INFECTIOUS
IVD,IVD,GENE,1,INFECTIOUS
JMJD6,JMJD6,GENE,1,INFECTIOUS
JUN,JUN,GENE,1,INFECTIOUS
KAL1,KAL1,GENE,1,INFECTIOUS
KALRN,KALRN,GENE,1,INFECTIOUS
KAP,KAP,GENE,1,INFECTIOUS
KARS,KARS,GENE,1,INFECTIOUS
KAT2B,KAT2B,GENE,1,INFECTIOUS
KAT5,KAT5,GENE,1,INFECTIOUS
KCNB1,KCNB1,GENE,1,INFECTIOUS
KCNH1,KCNH1,GENE,1,INFECTIOUS
KCNH2,KCNH2,GENE,1,INFECTIOUS
KCNN1,KCNN1,GENE,1,INFECTIOUS
KCTD9,KCTD9,GENE,1,INFECTIOUS
KDM1A,KDM1A,GENE,1,INFECTIOUS
KDM5B,KDM5B,GENE,1,INFECTIOUS
KDR,KDR,GENE,1,INFECTIOUS
